"1","Virginia","33","31-2","283","8.6"
"2","Michigan","35","28-7","320","9.1"
"3","Davidson","32","21-11","306","9.6"
"4","Col. of Charleston","33","26-7","318","9.6"
"5","Saint Mary's (CA)","34","29-5","330","9.7"
"6","Southern Miss.","34","16-18","332","9.8"
"7","Notre Dame","35","21-14","343","9.8"
"8","Florida","32","20-12","314","9.8"
"9","Nevada","34","27-7","338","9.9"
"10","Saint Joseph's","32","16-16","319","10.0"
"11","South Dakota St.","34","28-6","340","10.0"
"12","Villanova","34","30-4","352","10.4"
"13","Old Dominion","32","25-7","333","10.4"
"14","UC Santa Barbara","32","23-9","337","10.5"
"15","Purdue","34","28-6","363","10.7"
"16","Wisconsin","33","15-18","353","10.7"
"17","Arizona St.","31","20-11","332","10.7"
"18","Southern California","35","24-11","375","10.7"
"19","Western Mich.","32","17-15","343","10.7"
"20","Delaware","33","14-19","354","10.7"
"21","Rhode Island","32","25-7","344","10.8"
"22","Hofstra","31","19-12","335","10.8"
"23","Temple","32","17-15","346","10.8"
"24","Stetson","32","12-20","350","10.9"
"25","Mt. St. Mary's","32","18-14","351","11.0"
"26","Colgate","32","19-13","352","11.0"
"","Arkansas","34","23-11","374","11.0"
"28","Minnesota","32","15-17","353","11.0"
"29","Vermont","35","27-8","388","11.1"
"30","FIU","32","14-18","355","11.1"
"31","South Dakota","34","26-8","378","11.1"
"32","Nebraska","32","22-10","357","11.2"
"33","Butler","33","20-13","369","11.2"
"34","Creighton","32","21-11","358","11.2"
"35","Niagara","32","19-13","360","11.3"
"36","Ga. Southern","33","21-12","372","11.3"
"37","Santa Clara","31","11-20","350","11.3"
"38","Gonzaga","34","30-4","384","11.3"
"39","St. Bonaventure","33","26-7","373","11.3"
"40","Miami (FL)","31","22-9","351","11.3"
"41","West Virginia","34","24-10","385","11.3"
"42","Georgia St.","34","24-10","386","11.4"
"43","UNI","32","16-16","364","11.4"
"44","Ole Miss","32","12-20","365","11.4"
"45","Kansas St.","33","22-11","378","11.5"
"46","Cincinnati","34","30-4","390","11.5"
"47","Eastern Wash.","35","20-15","402","11.5"
"48","Pacific","32","14-18","368","11.5"
"","Jackson St.","32","12-20","368","11.5"
"50","LSU","31","17-14","357","11.5"
"51","Princeton","29","13-16","334","11.5"
"52","BYU","34","24-10","393","11.6"
"53","Wichita St.","32","25-7","370","11.6"
"","USC Upstate","32","7-25","370","11.6"
"55","Saint Francis (PA)","30","18-12","347","11.6"
"56","Furman","33","23-10","382","11.6"
"","Missouri St.","33","18-15","382","11.6"
"58","Albany (NY)","32","22-10","371","11.6"
"59","SMU","33","17-16","383","11.6"
"60","Toledo","34","23-11","395","11.6"
"61","Rutgers","34","15-19","396","11.6"
"62","Elon","32","14-18","373","11.7"
"","Richmond","32","12-20","373","11.7"
"64","Iona","33","20-13","385","11.7"
"65","Kansas","34","27-7","397","11.7"
"","Central Mich.","34","20-14","397","11.7"
"67","New Hampshire","31","10-21","362","11.7"
"68","La Salle","32","13-19","374","11.7"
"","Northwestern","32","15-17","374","11.7"
"70","La.-Monroe","31","16-15","363","11.7"
"71","Pepperdine","32","6-26","376","11.8"
"72","Purdue Fort Wayne","33","18-15","389","11.8"
"73","Louisville","34","21-13","401","11.8"
"74","Western Ky.","35","25-10","413","11.8"
"75","Cal Poly","31","9-22","366","11.8"
"76","Ohio St.","32","24-8","378","11.8"
"","Northern Ill.","32","13-19","378","11.8"
"78","Vanderbilt","32","12-20","379","11.8"
"79","Texas","33","19-14","391","11.8"
"80","Weber St.","31","20-11","368","11.9"
"","Murray St.","31","26-5","368","11.9"
"82","Presbyterian","32","11-21","380","11.9"
"","Penn","32","24-8","380","11.9"
"84","Iowa St.","31","13-18","369","11.9"
"85","St. John's (NY)","33","16-17","393","11.9"
"86","Liberty","35","21-14","417","11.9"
"87","Virginia Tech","32","21-11","382","11.9"
"","San Diego St.","32","22-10","382","11.9"
"89","Duquesne","32","16-16","383","12.0"
"","Portland","32","10-22","383","12.0"
"","James Madison","32","10-22","383","12.0"
"92","Utah","30","19-11","360","12.0"
"","Fresno St.","32","21-11","384","12.0"
"","Drake","33","17-16","396","12.0"
"95","North Carolina","35","25-10","421","12.0"
"","Oregon","35","23-12","421","12.0"
"97","San Francisco","33","18-15","397","12.0"
"98","Sacramento St.","32","7-25","385","12.0"
"99","Marquette","32","19-13","386","12.1"
"100","Penn St.","34","21-13","411","12.1"
"","UMBC","34","24-10","411","12.1"
"102","UCLA","33","21-12","399","12.1"
"103","Clemson","32","23-9","387","12.1"
"104","Campbell","31","16-15","376","12.1"
"105","Houston","33","26-7","401","12.2"
"106","Hartford","33","19-14","402","12.2"
"107","NC State","32","21-11","390","12.2"
"108","CSUN","30","6-24","366","12.2"
"109","Tennessee","33","25-8","403","12.2"
"110","Wofford","33","21-12","404","12.2"
"","Loyola Chicago","33","28-5","404","12.2"
"112","Auburn","32","25-7","392","12.3"
"113","Radford","35","23-12","429","12.3"
"114","Louisiana Tech","33","17-16","405","12.3"
"115","Binghamton","31","11-20","381","12.3"
"","Holy Cross","31","12-19","381","12.3"
"117","Arizona","34","27-7","418","12.3"
"118","William & Mary","31","19-12","382","12.3"
"119","Northern Colo.","34","22-12","420","12.4"
"120","UTEP","31","11-20","383","12.4"
"121","Troy","33","16-17","408","12.4"
"122","Drexel","33","13-20","409","12.4"
"123","Mercer","32","18-14","397","12.4"
"124","New Mexico","34","19-15","422","12.4"
"125","Belmont","33","24-9","410","12.4"
"","Montana","33","26-7","410","12.4"
"","Xavier","33","28-5","410","12.4"
"128","Northern Ky.","32","22-10","398","12.4"
"","Middle Tenn.","32","25-7","398","12.4"
"130","Indiana","31","16-15","386","12.5"
"","Fordham","31","9-22","386","12.5"
"132","Providence","34","21-13","424","12.5"
"133","Milwaukee","33","16-17","412","12.5"
