"1","Michigan St.","33","29-4","736","2011","36.6"
"2","Cincinnati","34","30-4","688","1860","37.0"
"3","Virginia","33","31-2","621","1655","37.5"
"4","UC Irvine","35","18-17","781","2006","38.9"
"5","New Mexico St.","33","28-5","730","1860","39.2"
"6","Georgia St.","34","24-10","747","1901","39.3"
"7","Georgia","33","18-15","778","1975","39.4"
"8","Syracuse","33","20-13","722","1824","39.6"
"9","Houston","33","26-7","703","1774","39.6"
"10","Grand Canyon","33","22-11","739","1851","39.9"
"11","UCF","32","19-13","718","1790","40.1"
"12","Duke","33","26-7","851","2121","40.1"
"13","Jacksonville St.","33","21-12","741","1842","40.2"
"14","Texas Tech","33","24-9","718","1783","40.3"
"15","Texas A&M","32","20-12","800","1986","40.3"
"16","ETSU","34","25-9","778","1929","40.3"
"17","Coastal Caro.","32","14-18","736","1819","40.5"
"18","Bradley","33","20-13","716","1768","40.5"
"19","Gonzaga","34","30-4","805","1987","40.5"
"20","UNC Greensboro","34","27-7","704","1736","40.6"
"21","Seattle U","33","20-13","780","1923","40.6"
"22","Kentucky","34","24-10","836","2060","40.6"
"23","Eastern Mich.","33","21-12","762","1875","40.6"
"24","South Alabama","32","14-18","762","1874","40.7"
"25","Missouri","32","20-12","774","1900","40.7"
"26","Old Dominion","32","25-7","707","1735","40.7"
"27","UIC","32","17-15","820","2010","40.8"
"28","Northern Ky.","32","22-10","752","1841","40.8"
"29","Maryland","32","19-13","781","1909","40.9"
"30","South Dakota","34","26-8","831","2031","40.9"
"31","Louisville","34","21-13","856","2092","40.9"
"32","Murray St.","31","26-5","729","1779","41.0"
"33","Tennessee","33","25-8","743","1813","41.0"
"34","Purdue","34","28-6","834","2033","41.0"
"35","Clemson","32","23-9","757","1845","41.0"
"36","Missouri St.","33","18-15","779","1898","41.0"
"37","Baylor","33","19-14","808","1964","41.1"
"38","Wagner","33","23-10","731","1774","41.2"
"39","UT Arlington","34","21-13","853","2070","41.2"
"40","Loyola Chicago","33","28-5","755","1831","41.2"
"41","Utah Valley","33","23-10","820","1988","41.2"
"42","Alabama","34","19-15","822","1991","41.3"
"43","Saint Peter's","32","14-18","685","1659","41.3"
"44","Penn","32","24-8","789","1909","41.3"
"45","San Diego","32","19-13","711","1720","41.3"
"46","Cal St. Fullerton","31","20-11","745","1802","41.3"
"47","Rutgers","34","15-19","785","1898","41.4"
"48","UC Riverside","31","9-22","735","1776","41.4"
"49","Liberty","35","21-14","739","1785","41.4"
"50","Wright St.","34","25-9","789","1905","41.4"
"51","Ohio St.","32","24-8","756","1823","41.5"
"52","UNI","32","16-16","723","1740","41.6"
