"1","Davidson","32","21-11","539","306","1.76"
"2","Nevada","34","27-7","559","338","1.65"
"3","Michigan","35","28-7","518","320","1.62"
"4","Villanova","34","30-4","567","352","1.61"
"5","Creighton","32","21-11","576","358","1.61"
"6","Saint Mary's (CA)","34","29-5","529","330","1.60"
"7","Wichita St.","32","25-7","593","370","1.60"
"8","Virginia","33","31-2","453","283","1.60"
"9","Purdue","34","28-6","568","363","1.56"
"10","North Carolina","35","25-10","638","421","1.52"
"11","Southern Miss.","34","16-18","501","332","1.51"
"12","TCU","32","21-11","601","406","1.48"
"13","Notre Dame","35","21-14","507","343","1.48"
"14","Michigan St.","33","29-4","638","435","1.47"
"15","Southern California","35","24-11","549","375","1.46"
"16","Kansas","34","27-7","578","397","1.46"
"17","Old Dominion","32","25-7","483","333","1.45"
"18","William & Mary","31","19-12","548","382","1.43"
"19","UC Santa Barbara","32","23-9","481","337","1.43"
"20","Rhode Island","32","25-7","489","344","1.42"
"21","Saint Joseph's","32","16-16","447","319","1.40"
"22","Gonzaga","34","30-4","535","384","1.39"
"23","Cincinnati","34","30-4","543","390","1.39"
"24","Duke","33","26-7","578","416","1.39"
"25","Virginia Tech","32","21-11","528","382","1.38"
"26","Furman","33","23-10","526","382","1.38"
"27","Iona","33","20-13","526","385","1.37"
"28","Iowa","33","14-19","602","441","1.37"
"29","Elon","32","14-18","507","373","1.36"
"30","Buffalo","34","26-8","576","426","1.35"
"31","South Dakota St.","34","28-6","459","340","1.35"
"32","Stetson","32","12-20","471","350","1.35"
"33","Toledo","34","23-11","529","395","1.34"
"34","Xavier","33","28-5","549","410","1.34"
"35","West Virginia","34","24-10","512","385","1.33"
"36","Louisiana","33","27-6","582","439","1.33"
"37","NC State","32","21-11","517","390","1.33"
"38","BYU","34","24-10","520","393","1.32"
"39","Minnesota","32","15-17","467","353","1.32"
"40","Arizona St.","31","20-11","439","332","1.32"
"41","Florida","32","20-12","415","314","1.32"
"42","Arkansas","34","23-11","492","374","1.32"
"43","Northern Ky.","32","22-10","523","398","1.31"
"44","Marquette","32","19-13","504","386","1.31"
"45","Marshall","34","24-10","586","449","1.31"
"46","Richmond","32","12-20","486","373","1.30"
"47","Tennessee","33","25-8","522","403","1.30"
"48","Penn","32","24-8","492","380","1.29"
"49","Belmont","33","24-9","529","410","1.29"
"50","Loyola Chicago","33","28-5","520","404","1.29"
"51","Portland St.","33","20-13","538","418","1.29"
"52","Utah","30","19-11","463","360","1.29"
"53","Canisius","32","21-11","542","422","1.28"
"54","Ole Miss","32","12-20","468","365","1.28"
"55","UAB","33","20-13","560","437","1.28"
"56","Oregon","35","23-12","539","421","1.28"
"57","UMBC","34","24-10","525","411","1.28"
"58","New Mexico","34","19-15","539","422","1.28"
"59","Mt. St. Mary's","32","18-14","447","351","1.27"
"60","Oakland","33","19-14","553","435","1.27"
"61","Butler","33","20-13","462","369","1.25"
"62","Kansas St.","33","22-11","473","378","1.25"
"63","San Diego St.","32","22-10","477","382","1.25"
"64","Ohio St.","32","24-8","472","378","1.25"
"65","Murray St.","31","26-5","459","368","1.25"
"66","Purdue Fort Wayne","33","18-15","485","389","1.25"
"67","Yale","31","16-15","507","407","1.25"
"68","Drake","33","17-16","493","396","1.24"
