"172","Michigan","35","28-7","1166","33.3","1141","32.6","0.7"
"173","Rhode Island","32","25-7","1101","34.4","1080","33.8","0.7"
"174","Miami (FL)","31","22-9","1080","34.8","1060","34.2","0.6"
"175","San Francisco","33","18-15","1142","34.6","1121","34.0","0.6"
"176","St. Bonaventure","33","26-7","1169","35.4","1149","34.8","0.6"
"177","NC State","32","21-11","1142","35.7","1123","35.1","0.6"
"178","Loyola Maryland","31","9-22","1076","34.7","1059","34.2","0.5"
"","Loyola Marymount","31","11-20","1012","32.6","995","32.1","0.5"
"180","Northwestern","32","15-17","1059","33.1","1042","32.6","0.5"
"181","Oakland","33","19-14","1203","36.5","1186","35.9","0.5"
"182","William & Mary","31","19-12","1017","32.8","1002","32.3","0.5"
"183","SMU","33","17-16","1109","33.6","1096","33.2","0.4"
"","Wofford","33","21-12","1067","32.3","1054","31.9","0.4"
"185","Niagara","32","19-13","1245","38.9","1233","38.5","0.4"
"186","Delaware","33","14-19","1150","34.8","1139","34.5","0.3"
"187","Stony Brook","32","13-19","1152","36.0","1143","35.7","0.3"
"188","Canisius","32","21-11","1076","33.6","1068","33.4","0.3"
"","Vanderbilt","32","12-20","1075","33.6","1067","33.3","0.3"
"190","Alabama","34","19-15","1234","36.3","1227","36.1","0.2"
"191","Furman","33","23-10","1157","35.1","1152","34.9","0.2"
"192","Boston U.","31","15-16","1044","33.7","1041","33.6","0.1"
"193","Montana St.","32","13-19","1168","36.5","1165","36.4","0.1"
"194","Georgia Tech","32","13-19","1084","33.9","1082","33.8","0.1"
"195","Kansas","34","27-7","1197","35.2","1195","35.1","0.1"
"196","McNeese","28","11-17","1092","39.0","1091","39.0","0.0"
"197","Western Ill.","28","12-16","985","35.2","985","35.2","0.0"
"198","Minnesota","32","15-17","1221","38.2","1222","38.2","0.0"
"199","IUPUI","30","11-19","1016","33.9","1017","33.9","0.0"
"200","Providence","34","21-13","1221","35.9","1224","36.0","-0.1"
"201","Nevada","34","27-7","1225","36.0","1229","36.1","-0.1"
"202","Texas","33","19-14","1181","35.8","1186","35.9","-0.2"
"203","Lehigh","30","16-14","1074","35.8","1079","36.0","-0.2"
"204","Louisville","34","21-13","1256","36.9","1262","37.1","-0.2"
"205","Eastern Ill.","31","12-19","1064","34.3","1070","34.5","-0.2"
"206","Drexel","33","13-20","1197","36.3","1205","36.5","-0.2"
"","Troy","33","16-17","1194","36.2","1202","36.4","-0.2"
"208","San Diego","32","19-13","1051","32.8","1060","33.1","-0.3"
"209","Yale","31","16-15","1052","33.9","1061","34.2","-0.3"
"210","Illinois","32","14-18","1053","32.9","1063","33.2","-0.3"
"211","Utah St.","34","17-17","1132","33.3","1143","33.6","-0.3"
"212","James Madison","32","10-22","1147","35.8","1158","36.2","-0.3"
"213","La Salle","32","13-19","1124","35.1","1136","35.5","-0.4"
"214","Dayton","31","14-17","968","31.2","980","31.6","-0.4"
"215","Tennessee St.","30","15-15","988","32.9","1000","33.3","-0.4"
"216","Abilene Christian","32","16-16","1098","34.3","1111","34.7","-0.4"
"217","Oklahoma","31","18-13","1186","38.3","1199","38.7","-0.4"
"","Rice","31","7-24","1140","36.8","1153","37.2","-0.4"
"219","Northern Ill.","32","13-19","1102","34.4","1116","34.9","-0.4"
"220","Eastern Mich.","33","21-12","1143","34.6","1158","35.1","-0.5"
"","Wisconsin","33","15-18","1008","30.5","1023","31.0","-0.5"
"222","LSU","31","17-14","1037","33.5","1052","33.9","-0.5"
"","Manhattan","31","14-17","1030","33.2","1045","33.7","-0.5"
"224","Ole Miss","32","12-20","1214","37.9","1230","38.4","-0.5"
"225","Eastern Wash.","35","20-15","1163","33.2","1182","33.8","-0.5"
"226","Louisiana Tech","33","17-16","1138","34.5","1156","35.0","-0.5"
"227","Army West Point","30","13-17","1073","35.8","1091","36.4","-0.6"
"228","Purdue Fort Wayne","33","18-15","1156","35.0","1177","35.7","-0.6"
"229","Binghamton","31","11-20","1066","34.4","1086","35.0","-0.6"
"230","UT Martin","31","10-21","1087","35.1","1108","35.7","-0.7"
"231","Col. of Charleston","33","26-7","1089","33.0","1113","33.7","-0.7"
"232","La.-Monroe","31","16-15","1047","33.8","1070","34.5","-0.7"
"233","Iowa St.","31","13-18","1137","36.7","1162","37.5","-0.8"
"234","Ga. Southern","33","21-12","1246","37.8","1273","38.6","-0.8"
"235","Colgate","32","19-13","1049","32.8","1079","33.7","-0.9"
"236","Chattanooga","33","10-23","1073","32.5","1105","33.5","-1.0"
"237","Weber St.","31","20-11","1039","33.5","1070","34.5","-1.0"
"238","Tennessee Tech","33","19-14","1174","35.6","1208","36.6","-1.0"
"239","South Alabama","32","14-18","1167","36.5","1200","37.5","-1.0"
"","South Fla.","32","10-22","1065","33.3","1098","34.3","-1.0"
"241","Arkansas","34","23-11","1182","34.8","1218","35.8","-1.1"
"242","Saint Joseph's","32","16-16","1201","37.5","1236","38.6","-1.1"
"243","Akron","32","14-18","1073","33.5","1110","34.7","-1.2"
"244","Jacksonville","33","15-18","1180","35.8","1219","36.9","-1.2"
"","Quinnipiac","33","12-21","1142","34.6","1181","35.8","-1.2"
"246","Utah","30","19-11","1010","33.7","1046","34.9","-1.2"
"247","Southeastern La.","34","22-12","1158","34.1","1199","35.3","-1.2"
"248","Marquette","32","19-13","1031","32.2","1070","33.4","-1.2"
"249","Robert Morris","33","16-17","1179","35.7","1222","37.0","-1.3"
"250","Little Rock","32","7-25","1087","34.0","1130","35.3","-1.3"
"251","Arizona St.","31","20-11","1092","35.2","1134","36.6","-1.4"
"252","Columbia","27","8-19","962","35.6","999","37.0","-1.4"
"253","Saint Peter's","32","14-18","1051","32.8","1095","34.2","-1.4"
"254","Tulane","31","14-17","1068","34.5","1111","35.8","-1.4"
"255","UMBC","34","24-10","1184","34.8","1232","36.2","-1.4"
"256","Princeton","29","13-16","945","32.6","986","34.0","-1.4"
"257","Hartford","33","19-14","1101","33.4","1149","34.8","-1.5"
"","Massachusetts","33","13-20","1084","32.8","1132","34.3","-1.5"
"259","Virginia Tech","32","21-11","1056","33.0","1104","34.5","-1.5"
"260","Southern Ill.","33","20-13","1079","32.7","1129","34.2","-1.5"
"261","Nebraska","32","22-10","1161","36.3","1210","37.8","-1.5"
"262","Northwestern St.","29","4-25","1035","35.7","1081","37.3","-1.6"
"263","SIUE","30","9-21","1024","34.1","1075","35.8","-1.7"
"264","Campbell","31","16-15","1004","32.4","1058","34.1","-1.7"
"265","Air Force","31","12-19","1014","32.7","1069","34.5","-1.8"
"266","Charlotte","29","6-23","990","34.1","1044","36.0","-1.9"
"267","Texas Southern","34","15-19","1230","36.2","1294","38.1","-1.9"
"268","UC Davis","32","22-10","1037","32.4","1099","34.3","-1.9"
"269","Dartmouth","27","7-20","847","31.4","900","33.3","-2.0"
"270","Green Bay","33","13-20","1241","37.6","1307","39.6","-2.0"
"","Arkansas St.","32","11-21","1070","33.4","1134","35.4","-2.0"
"","Southeast Mo. St.","31","14-17","1005","32.4","1067","34.4","-2.0"
"273","Prairie View","34","16-18","1182","34.8","1251","36.8","-2.0"
"274","Lafayette","31","10-21","1025","33.1","1088","35.1","-2.0"
"275","Washington","32","20-12","1059","33.1","1126","35.2","-2.1"
"276","Saint Francis (PA)","30","18-12","1017","33.9","1080","36.0","-2.1"
"277","Southern Utah","32","13-19","1084","33.9","1153","36.0","-2.2"
"278","Florida","32","20-12","1124","35.1","1194","37.3","-2.2"
"279","Kennesaw St.","30","10-20","987","32.9","1057","35.2","-2.3"
"280","Alcorn","32","11-21","1104","34.5","1179","36.8","-2.3"
"281","Ohio","31","14-17","1126","36.3","1201","38.7","-2.4"
"282","UConn","32","14-18","1099","34.3","1177","36.8","-2.4"
"","Delaware St.","32","4-28","1068","33.4","1146","35.8","-2.4"
"284","Fairleigh Dickinson","31","13-18","1067","34.4","1144","36.9","-2.5"
"285","Alabama A&M","31","3-28","1046","33.7","1126","36.3","-2.6"
"286","Elon","32","14-18","1140","35.6","1224","38.3","-2.6"
"287","Idaho St.","30","14-16","962","32.1","1041","34.7","-2.6"
"288","Eastern Ky.","31","11-20","1023","33.0","1106","35.7","-2.7"
"289","Northern Ariz.","32","5-27","1074","33.6","1161","36.3","-2.7"
"290","Drake","33","17-16","1114","33.8","1204","36.5","-2.7"
"291","Georgia St.","34","24-10","1156","34.0","1250","36.8","-2.8"
"292","Fairfield","33","17-16","1151","34.9","1243","37.7","-2.8"
"293","Western Caro.","32","13-19","1101","34.4","1191","37.2","-2.8"
"294","Presbyterian","32","11-21","1009","31.5","1101","34.4","-2.9"
"295","Cornell","28","12-16","961","34.3","1042","37.2","-2.9"
"296","East Carolina","30","10-20","1020","34.0","1108","36.9","-2.9"
"297","Omaha","31","9-22","1043","33.6","1135","36.6","-3.0"
"298","UTRGV","32","15-17","1202","37.6","1297","40.5","-3.0"
"299","Kansas St.","33","22-11","1009","30.6","1114","33.8","-3.2"
"300","Marist","31","6-25","1040","33.5","1139","36.7","-3.2"
"301","South Carolina St.","32","10-22","1099","34.3","1203","37.6","-3.3"
"302","Alabama St.","31","8-23","1131","36.5","1232","39.7","-3.3"
"303","FIU","32","14-18","1150","35.9","1256","39.3","-3.3"
"304","Maine","32","6-26","1131","35.3","1239","38.7","-3.4"
"305","UC Riverside","31","9-22","1087","35.1","1195","38.5","-3.5"
"306","Incarnate Word","28","7-21","977","34.9","1076","38.4","-3.5"
"307","Illinois St.","33","18-15","1171","35.5","1288","39.0","-3.5"
"308","Central Ark.","33","17-16","1191","36.1","1309","39.7","-3.6"
"309","Cal Poly","31","9-22","1035","33.4","1147","37.0","-3.6"
"310","Detroit Mercy","32","8-24","1114","34.8","1230","38.4","-3.6"
"","Jackson St.","32","12-20","1086","33.9","1202","37.6","-3.6"
"312","Stetson","32","12-20","1099","34.3","1217","38.0","-3.7"
"313","VMI","30","9-21","1029","34.3","1142","38.1","-3.8"
"314","Iona","33","20-13","1116","33.8","1242","37.6","-3.8"
"315","Sacramento St.","32","7-25","1024","32.0","1148","35.9","-3.9"
"316","Washington St.","31","12-19","1007","32.5","1129","36.4","-3.9"
"317","Temple","32","17-15","1089","34.0","1219","38.1","-4.1"
"318","UMass Lowell","30","12-18","969","32.3","1091","36.4","-4.1"
"319","Richmond","32","12-20","972","30.4","1107","34.6","-4.2"
"320","New Mexico","34","19-15","1073","31.6","1217","35.8","-4.2"
"321","Wyoming","33","20-13","1148","34.8","1288","39.0","-4.2"
"322","Mississippi Val.","32","4-28","1138","35.6","1274","39.8","-4.3"
"323","St. Francis Brooklyn","31","13-18","1046","33.7","1180","38.1","-4.3"
"324","Marshall","34","24-10","1232","36.2","1383","40.7","-4.4"
"325","Santa Clara","31","11-20","889","28.7","1034","33.4","-4.7"
"326","UTEP","31","11-20","1042","33.6","1188","38.3","-4.7"
"327","Howard","33","10-23","1154","35.0","1314","39.8","-4.8"
"328","USC Upstate","32","7-25","1062","33.2","1229","38.4","-5.2"
"329","Longwood","33","7-26","1068","32.4","1245","37.7","-5.4"
"330","Southern Miss.","34","16-18","1035","30.4","1218","35.8","-5.4"
"331","Portland","32","10-22","1014","31.7","1187","37.1","-5.4"
"332","CSUN","30","6-24","940","31.3","1104","36.8","-5.5"
"333","North Florida","33","14-19","1159","35.1","1340","40.6","-5.5"
"334","Samford","32","10-22","973","30.4","1153","36.0","-5.6"
"335","St. John's (NY)","33","16-17","1110","33.6","1305","39.5","-5.9"
"336","UMES","32","7-25","1065","33.3","1260","39.4","-6.1"
"337","The Citadel","32","11-21","1184","37.0","1381","43.2","-6.2"
"338","Pittsburgh","32","8-24","1007","31.5","1207","37.7","-6.3"
"339","Holy Cross","31","12-19","880","28.4","1075","34.7","-6.3"
"340","American","30","6-24","869","29.0","1059","35.3","-6.3"
"341","Chicago St.","32","3-29","1041","32.5","1258","39.3","-6.8"
"342","North Dakota","32","12-20","986","30.8","1204","37.6","-6.8"
"343","Florida A&M","34","9-25","1094","32.2","1329","39.1","-6.9"
"344","Bryant","31","3-28","1000","32.3","1237","39.9","-7.6"
"345","Cleveland St.","35","12-23","1066","30.5","1335","38.1","-7.7"
"346","Coppin St.","32","5-27","1081","33.8","1331","41.6","-7.8"
"347","UMKC","32","10-22","1018","31.8","1295","40.5","-8.7"
"348","Ark.-Pine Bluff","35","14-21","1028","29.4","1336","38.2","-8.8"
"349","Mt. St. Mary's","32","18-14","918","28.7","1204","37.6","-8.9"
"350","Savannah St.","32","15-17","1222","38.2","1527","47.7","-9.5"
"351","Fordham","31","9-22","884","28.5","1193","38.5","-10.0"
