"1","Notre Dame","35","21-14","450","12.9","2"
"2","Loyola Chicago","33","28-5","456","13.8","0"
"3","Virginia","33","31-2","464","14.1","4"
"4","Presbyterian","32","11-21","462","14.4","5"
"5","Western Ky.","35","25-10","509","14.5","10"
"6","George Washington","33","15-18","486","14.7","7"
"7","UAB","33","20-13","490","14.8","7"
"8","Davidson","32","21-11","481","15.0","8"
"","Creighton","32","21-11","481","15.0","6"
"10","UNI","32","16-16","482","15.1","7"
"11","Vermont","35","27-8","529","15.1","4"
"12","UCF","32","19-13","488","15.3","5"
"13","Kansas","34","27-7","520","15.3","9"
"14","North Florida","33","14-19","505","15.3","11"
"15","Mt. St. Mary's","32","18-14","492","15.4","3"
"16","Chattanooga","33","10-23","508","15.4","17"
"17","Drake","33","17-16","509","15.4","12"
"18","Elon","32","14-18","494","15.4","9"
"19","Western Ill.","28","12-16","433","15.5","10"
"20","Minnesota","32","15-17","495","15.5","9"
"21","Saint Mary's (CA)","34","29-5","526","15.5","6"
"22","Southern Miss.","34","16-18","528","15.5","5"
"","Purdue","34","28-6","528","15.5","3"
"24","Saint Joseph's","32","16-16","497","15.5","5"
"25","Dartmouth","27","7-20","421","15.6","3"
"26","Michigan","35","28-7","546","15.6","6"
"27","Duke","33","26-7","516","15.6","12"
"28","Virginia Tech","32","21-11","502","15.7","11"
"29","North Carolina","35","25-10","550","15.7","2"
"30","Cincinnati","34","30-4","538","15.8","1"
"31","Fordham","31","9-22","491","15.8","15"
"32","Villanova","34","30-4","539","15.9","8"
"33","Southern California","35","24-11","555","15.9","8"
"34","Old Dominion","32","25-7","509","15.9","7"
"35","Wright St.","34","25-9","541","15.9","11"
"36","Toledo","34","23-11","542","15.9","12"
"37","Tulsa","31","19-12","495","16.0","8"
"38","Clemson","32","23-9","512","16.0","7"
"39","Maryland","32","19-13","513","16.0","5"
"40","Omaha","31","9-22","498","16.1","5"
"41","South Dakota St.","34","28-6","547","16.1","10"
"42","Furman","33","23-10","531","16.1","5"
"","Belmont","33","24-9","531","16.1","6"
"44","Saint Francis (PA)","30","18-12","483","16.1","5"
"45","Texas","33","19-14","532","16.1","10"
"","Eastern Mich.","33","21-12","532","16.1","12"
"47","Ohio","31","14-17","500","16.1","11"
"48","Georgia","33","18-15","533","16.2","7"
"49","Central Mich.","34","20-14","550","16.2","11"
"50","Richmond","32","12-20","518","16.2","6"
"","Colgate","32","19-13","518","16.2","5"
"52","Jacksonville","33","15-18","536","16.2","5"
"53","SMU","33","17-16","537","16.3","6"
"54","Syracuse","33","20-13","538","16.3","18"
