"1","William & Mary","31","19-12","479","591","81.0"
"2","Central Mich.","34","20-14","549","681","80.6"
"3","Davidson","32","21-11","354","444","79.7"
"4","Marquette","32","19-13","432","543","79.6"
"5","Liberty","35","21-14","508","642","79.1"
"6","Xavier","33","28-5","617","781","79.0"
"7","La Salle","32","13-19","465","591","78.7"
"8","Auburn","32","25-7","620","789","78.6"
"9","Harvard","31","18-13","388","495","78.4"
"10","Wofford","33","21-12","408","522","78.2"
"11","Cal Poly","31","9-22","373","478","78.0"
"12","Hampton","35","19-16","565","727","77.7"
"13","Lehigh","30","16-14","373","480","77.7"
"14","New Mexico","34","19-15","550","708","77.7"
"15","Saint Mary's (CA)","34","29-5","441","568","77.6"
"16","Georgetown","30","15-15","524","676","77.5"
"17","Evansville","32","17-15","448","578","77.5"
"18","Drake","33","17-16","476","615","77.4"
"19","Villanova","34","30-4","462","599","77.1"
"20","Butler","33","20-13","413","536","77.1"
"21","Oakland","33","19-14","537","697","77.0"
"22","Lafayette","31","10-21","390","507","76.9"
"23","Colgate","32","19-13","409","532","76.9"
"24","Marshall","34","24-10","540","704","76.7"
"25","West Virginia","34","24-10","520","679","76.6"
"26","Weber St.","31","20-11","462","604","76.5"
"27","Samford","32","10-22","454","594","76.4"
"28","Eastern Wash.","35","20-15","437","572","76.4"
"29","Saint Francis (PA)","30","18-12","466","610","76.4"
"30","Oklahoma St.","34","20-14","513","672","76.3"
"31","Oregon","35","23-12","491","645","76.1"
"32","North Dakota St.","32","15-17","414","544","76.1"
"33","Louisiana","33","27-6","575","756","76.1"
"34","Utah","30","19-11","435","572","76.0"
"35","Arizona","34","27-7","555","730","76.0"
"36","South Dakota St.","34","28-6","566","745","76.0"
"37","North Florida","33","14-19","433","570","76.0"
"38","Col. of Charleston","33","26-7","520","685","75.9"
"39","Virginia","33","31-2","336","443","75.8"
"40","Notre Dame","35","21-14","495","653","75.8"
"41","Clemson","32","23-9","461","609","75.7"
"42","Tennessee","33","25-8","524","693","75.6"
"43","Mercer","32","18-14","489","647","75.6"
"44","Brown","27","11-16","504","667","75.6"
"45","Detroit Mercy","32","8-24","469","621","75.5"
"46","Maryland","32","19-13","487","645","75.5"
"47","Albany (NY)","32","22-10","513","680","75.4"
"48","South Dakota","34","26-8","536","711","75.4"
"49","Vermont","35","27-8","569","755","75.4"
"50","BYU","34","24-10","528","701","75.3"
"51","St. Bonaventure","33","26-7","572","760","75.3"
"52","Green Bay","33","13-20","504","670","75.2"
"53","Michigan St.","33","29-4","509","678","75.1"
"54","UAB","33","20-13","423","564","75.0"
"55","Oklahoma","31","18-13","494","660","74.8"
"56","Northwestern","32","15-17","402","538","74.7"
"57","Creighton","32","21-11","393","526","74.7"
"58","Nevada","34","27-7","569","762","74.7"
"59","Eastern Ky.","31","11-20","448","600","74.7"
"60","Massachusetts","33","13-20","359","481","74.6"
"61","Incarnate Word","28","7-21","470","630","74.6"
"62","UConn","32","14-18","442","593","74.5"
"63","Campbell","31","16-15","442","594","74.4"
"64","Middle Tenn.","32","25-7","423","569","74.3"
"65","Kansas St.","33","22-11","451","607","74.3"
"66","Vanderbilt","32","12-20","477","642","74.3"
"67","Seattle U","33","20-13","503","677","74.3"
"68","Purdue","34","28-6","517","696","74.3"
"69","George Mason","33","16-17","459","619","74.2"
"70","Boston College","35","19-16","479","646","74.1"
"71","UNC Asheville","34","21-13","456","615","74.1"
"72","Utah Valley","33","23-10","529","714","74.1"
"73","St. John's (NY)","33","16-17","446","602","74.1"
"74","North Carolina","35","25-10","483","652","74.1"
"75","Syracuse","33","20-13","534","721","74.1"
"76","VMI","30","9-21","353","477","74.0"
"77","FGCU","35","23-12","503","680","74.0"
"78","Columbia","27","8-19","301","407","74.0"
"79","Tennessee St.","30","15-15","436","590","73.9"
"80","Boise St.","31","23-8","419","567","73.9"
"81","Belmont","33","24-9","382","517","73.9"
"82","Fla. Atlantic","31","12-19","396","536","73.9"
"83","Iona","33","20-13","452","612","73.9"
"84","UTRGV","32","15-17","604","818","73.8"
"85","Arizona St.","31","20-11","578","783","73.8"
"86","Wyoming","33","20-13","583","790","73.8"
"87","Wichita St.","32","25-7","504","683","73.8"
"88","Southern Utah","32","13-19","515","698","73.8"
"89","Wake Forest","31","11-20","430","583","73.8"
"90","New Hampshire","31","10-21","401","544","73.7"
"91","Louisville","34","21-13","481","653","73.7"
"92","Toledo","34","23-11","534","725","73.7"
"93","Washington St.","31","12-19","327","444","73.6"
"94","Coppin St.","32","5-27","366","497","73.6"
"95","Central Ark.","33","17-16","553","751","73.6"
"96","Missouri","32","20-12","491","667","73.6"
"97","Troy","33","16-17","487","662","73.6"
"98","Baylor","33","19-14","458","623","73.5"
"99","Idaho","31","22-9","415","565","73.5"
"100","Cal St. Fullerton","31","20-11","535","729","73.4"
"101","Air Force","31","12-19","408","556","73.4"
"102","Mt. St. Mary's","32","18-14","390","532","73.3"
"103","Northeastern","33","23-10","452","617","73.3"
"104","Illinois","32","14-18","478","653","73.2"
"105","LSU","31","17-14","426","582","73.2"
"106","Bowling Green","32","16-16","534","730","73.2"
"107","Northern Ky.","32","22-10","432","591","73.1"
"108","Dayton","31","14-17","388","531","73.1"
"109","Murray St.","31","26-5","485","664","73.0"
"110","Ole Miss","32","12-20","493","675","73.0"
