"1","Portland St.","33","20-13","596","418","5.4"
"2","West Virginia","34","24-10","561","385","5.2"
"3","Rhode Island","32","25-7","508","344","5.1"
"4","SFA","34","28-6","679","529","4.4"
"5","St. John's (NY)","33","16-17","535","393","4.3"
"6","Southern Miss.","34","16-18","476","332","4.2"
"7","Arizona St.","31","20-11","463","332","4.2"
"8","Virginia","33","31-2","420","283","4.2"
"9","New Mexico","34","19-15","562","422","4.1"
"10","Old Dominion","32","25-7","464","333","4.1"
"11","Florida","32","20-12","444","314","4.1"
"12","Savannah St.","32","15-17","576","448","4.0"
"13","Lamar University","32","19-13","545","420","3.9"
"14","Michigan","35","28-7","450","320","3.7"
"15","Illinois","32","14-18","543","427","3.6"
"16","FIU","32","14-18","467","355","3.5"
"17","Ga. Southern","33","21-12","486","372","3.5"
"18","Purdue Fort Wayne","33","18-15","499","389","3.3"
"19","Cincinnati","34","30-4","503","390","3.3"
"20","Jackson St.","32","12-20","474","368","3.3"
"21","South Dakota","34","26-8","489","378","3.3"
"22","Furman","33","23-10","489","382","3.2"
"23","St. Bonaventure","33","26-7","479","373","3.2"
"24","Georgia St.","34","24-10","493","386","3.1"
"25","Prairie View","34","16-18","563","459","3.1"
"","Nevada","34","27-7","442","338","3.1"
"27","Western Mich.","32","17-15","440","343","3.0"
"28","Montana","33","26-7","510","410","3.0"
"29","Auburn","32","25-7","488","392","3.0"
"","Arkansas","34","23-11","476","374","3.0"
"31","Butler","33","20-13","467","369","3.0"
"32","Stetson","32","12-20","445","350","3.0"
"33","Kansas St.","33","22-11","473","378","2.9"
"34","NC State","32","21-11","480","390","2.8"
"35","Villanova","34","30-4","446","352","2.8"
"36","Southern California","35","24-11","471","375","2.7"
"37","UMBC","34","24-10","504","411","2.7"
"38","Mt. St. Mary's","32","18-14","438","351","2.7"
"39","Texas Tech","33","24-9","501","414","2.6"
"40","UC Davis","32","22-10","498","419","2.5"
"41","Charleston So.","31","15-16","484","408","2.5"
"42","SMU","33","17-16","461","383","2.4"
"43","St. Francis Brooklyn","31","13-18","462","390","2.3"
"44","UTRGV","32","15-17","504","431","2.3"
"45","Rutgers","34","15-19","473","396","2.3"
"46","Col. of Charleston","33","26-7","391","318","2.2"
"47","High Point","30","14-16","441","375","2.2"
"48","UMKC","32","10-22","481","411","2.2"
"49","Rider","32","22-10","493","424","2.2"
"50","Wright St.","34","25-9","519","446","2.1"
"51","Colgate","32","19-13","420","352","2.1"
"52","Saint Francis (PA)","30","18-12","409","347","2.1"
"53","LSU","31","17-14","421","357","2.1"
"54","The Citadel","32","11-21","542","477","2.0"
"55","Iona","33","20-13","452","385","2.0"
"56","Temple","32","17-15","408","346","1.9"
"","Nicholls St.","32","21-11","552","490","1.9"
"58","Austin Peay","32","18-14","517","457","1.9"
"59","Eastern Mich.","33","21-12","483","422","1.8"
"60","North Dakota","32","12-20","475","418","1.8"
"61","Northern Ky.","32","22-10","454","398","1.8"
"62","Fordham","31","9-22","440","386","1.7"
"63","Tennessee","33","25-8","460","403","1.7"
"64","Washington","32","20-12","483","428","1.7"
"","Saint Joseph's","32","16-16","374","319","1.7"
"66","San Diego St.","32","22-10","436","382","1.7"
"","Canisius","32","21-11","476","422","1.7"
"68","Grand Canyon","33","22-11","497","442","1.7"
"69","Miami (FL)","31","22-9","402","351","1.6"
"70","Abilene Christian","32","16-16","513","461","1.6"
"71","Louisville","34","21-13","456","401","1.6"
"72","Penn St.","34","21-13","465","411","1.6"
"73","La.-Monroe","31","16-15","411","363","1.5"
"74","Louisiana","33","27-6","490","439","1.5"
"75","Central Mich.","34","20-14","448","397","1.5"
"","Richmond","32","12-20","421","373","1.5"
"77","UNC Greensboro","34","27-7","518","468","1.5"
"78","Air Force","31","12-19","436","391","1.5"
"79","Fresno St.","32","21-11","430","384","1.4"
"80","Purdue","34","28-6","411","363","1.4"
"","Buffalo","34","26-8","474","426","1.4"
"82","Nebraska","32","22-10","401","357","1.4"
"83","Western Ky.","35","25-10","461","413","1.4"
"84","NJIT","30","14-16","440","399","1.4"
"85","ETSU","34","25-9","500","454","1.4"
"86","James Madison","32","10-22","426","383","1.3"
"87","Sam Houston St.","33","19-14","479","435","1.3"
"88","Kansas","34","27-7","442","397","1.3"
"89","Santa Clara","31","11-20","390","350","1.3"
"90","Oregon","35","23-12","466","421","1.3"
"","Notre Dame","35","21-14","388","343","1.3"
"92","Youngstown St.","32","8-24","498","460","1.2"
"93","UMass Lowell","30","12-18","440","405","1.2"
"94","Saint Peter's","32","14-18","454","418","1.1"
"","Davidson","32","21-11","342","306","1.1"
"96","Houston","33","26-7","438","401","1.1"
"","New Mexico St.","33","28-5","455","418","1.1"
"98","Oklahoma St.","34","20-14","492","454","1.1"
"99","Florida St.","31","20-11","437","403","1.1"
"100","Fairfield","33","17-16","457","421","1.1"
