"1","Saint Mary's (CA)","34","29-5","960","1858","51.7"
"2","William & Mary","31","19-12","910","1782","51.1"
"3","Loyola Chicago","33","28-5","869","1714","50.7"
"4","Arizona","34","27-7","980","1939","50.5"
"5","Villanova","34","30-4","1055","2092","50.4"
"6","Michigan St.","33","29-4","943","1872","50.4"
"7","Gonzaga","34","30-4","1049","2085","50.3"
"8","TCU","32","21-11","960","1925","49.9"
"9","Kansas","34","27-7","1024","2058","49.8"
"10","Virginia Tech","32","21-11","901","1811","49.8"
"11","Creighton","32","21-11","985","1982","49.7"
"12","Purdue","34","28-6","958","1928","49.7"
"13","Western Ky.","35","25-10","990","2000","49.5"
"14","FGCU","35","23-12","1045","2117","49.4"
"15","Duke","33","26-7","1008","2044","49.3"
"16","Weber St.","31","20-11","846","1722","49.1"
"17","Xavier","33","28-5","953","1942","49.1"
"18","Fresno St.","32","21-11","885","1805","49.0"
"19","UNLV","33","20-13","978","2000","48.9"
"20","SFA","34","28-6","982","2012","48.8"
"21","UAB","33","20-13","945","1937","48.8"
"22","Vermont","35","27-8","879","1803","48.8"
"23","Belmont","33","24-9","901","1853","48.6"
"24","Ohio St.","32","24-8","894","1842","48.5"
"25","Murray St.","31","26-5","849","1752","48.5"
"26","BYU","34","24-10","885","1829","48.4"
"27","Northeastern","33","23-10","859","1776","48.4"
"28","Utah Valley","33","23-10","898","1858","48.3"
"29","Davidson","32","21-11","875","1813","48.3"
"30","Dayton","31","14-17","804","1671","48.1"
"31","South Dakota","34","26-8","991","2066","48.0"
"32","Iowa","33","14-19","946","1975","47.9"
"33","Wichita St.","32","25-7","930","1944","47.8"
"34","Maryland","32","19-13","811","1696","47.8"
"35","Arkansas","34","23-11","985","2063","47.7"
"36","Winthrop","31","19-12","859","1803","47.6"
"37","Mercer","32","18-14","827","1736","47.6"
"38","Campbell","31","16-15","813","1708","47.6"
"39","LSU","31","17-14","861","1812","47.5"
"40","UNC Asheville","34","21-13","912","1921","47.5"
"41","Idaho St.","30","14-16","778","1639","47.5"
"42","Northern Ky.","32","22-10","898","1892","47.5"
"43","Buffalo","34","26-8","1045","2205","47.4"
"44","Florida St.","31","20-11","906","1912","47.4"
"45","Marquette","32","19-13","906","1913","47.4"
"46","ETSU","34","25-9","926","1957","47.3"
"47","Denver","30","15-15","803","1699","47.3"
"48","Butler","33","20-13","964","2041","47.2"
"49","Bucknell","34","25-9","942","1995","47.2"
"50","Nicholls St.","32","21-11","941","1994","47.2"
"51","Kansas St.","33","22-11","854","1811","47.2"
"52","Samford","32","10-22","870","1846","47.1"
"53","Montana","33","26-7","926","1965","47.1"
"54","Saint Francis (PA)","30","18-12","840","1783","47.1"
"55","Michigan","35","28-7","943","2003","47.1"
"56","Wofford","33","21-12","867","1843","47.0"
"57","Cal St. Fullerton","31","20-11","786","1671","47.0"
"58","Middle Tenn.","32","25-7","876","1863","47.0"
"59","Southern California","35","24-11","993","2112","47.0"
"60","NC State","32","21-11","937","1993","47.0"
"61","Kentucky","34","24-10","920","1958","47.0"
"62","South Dakota St.","34","28-6","979","2084","47.0"
"63","Furman","33","23-10","942","2006","47.0"
"64","North Dakota St.","32","15-17","837","1783","46.9"
"65","Marshall","34","24-10","992","2116","46.9"
"66","Seton Hall","32","21-11","914","1951","46.8"
"67","Nevada","34","27-7","963","2056","46.8"
"68","Idaho","31","22-9","819","1749","46.8"
"69","Baylor","33","19-14","910","1946","46.8"
"70","Louisiana","33","27-6","944","2019","46.8"
"71","Toledo","34","23-11","913","1953","46.7"
"72","Northern Colo.","34","22-12","983","2104","46.7"
"73","Towson","32","18-14","889","1904","46.7"
"74","Eastern Mich.","33","21-12","874","1872","46.7"
"75","Canisius","32","21-11","878","1881","46.7"
"76","UC Davis","32","22-10","811","1738","46.7"
"77","Oregon St.","32","16-16","830","1779","46.7"
"78","N.C. Central","34","19-15","928","1991","46.6"
"79","Western Ill.","28","12-16","749","1607","46.6"
"80","Houston","33","26-7","910","1953","46.6"
"81","Mississippi St.","33","22-11","896","1924","46.6"
"82","Boise St.","31","23-8","855","1838","46.5"
"83","Rider","32","22-10","932","2004","46.5"
"84","Hofstra","31","19-12","868","1868","46.5"
"85","Abilene Christian","32","16-16","870","1874","46.4"
"86","Arizona St.","31","20-11","867","1868","46.4"
"87","Oklahoma","31","18-13","925","1993","46.4"
"88","Eastern Wash.","35","20-15","936","2017","46.4"
"89","Texas Tech","33","24-9","863","1860","46.4"
"90","Miami (FL)","31","22-9","850","1832","46.4"
"91","Stanford","33","18-15","871","1878","46.4"
"92","UC Santa Barbara","32","23-9","877","1891","46.4"
"93","Liberty","35","21-14","847","1830","46.3"
"94","Yale","31","16-15","831","1796","46.3"
"95","Georgia St.","34","24-10","916","1980","46.3"
"96","Boston U.","31","15-16","800","1730","46.2"
"97","N.C. A&T","35","20-15","929","2010","46.2"
"98","Iona","33","20-13","931","2016","46.2"
"99","Southern Ill.","33","20-13","839","1817","46.2"
"100","Holy Cross","31","12-19","724","1569","46.1"
"101","Virginia","33","31-2","825","1788","46.1"
"102","Cornell","28","12-16","744","1613","46.1"
"103","San Diego St.","32","22-10","882","1913","46.1"
"104","Richmond","32","12-20","843","1830","46.1"
"105","Penn St.","34","21-13","925","2009","46.0"
"106","Southeast Mo. St.","31","14-17","796","1729","46.0"
"107","Penn","32","24-8","871","1892","46.0"
"108","UCLA","33","21-12","927","2014","46.0"
"109","Jacksonville St.","33","21-12","879","1910","46.0"
"110","UMass Lowell","30","12-18","791","1719","46.0"
"111","North Carolina","35","25-10","1048","2279","46.0"
"112","New Mexico St.","33","28-5","939","2042","46.0"
"113","Col. of Charleston","33","26-7","852","1853","46.0"
"114","Purdue Fort Wayne","33","18-15","953","2073","46.0"
"115","Rhode Island","32","25-7","899","1956","46.0"
"116","North Dakota","32","12-20","863","1879","45.9"
"117","Omaha","31","9-22","877","1913","45.8"
"118","High Point","30","14-16","775","1691","45.8"
"119","Alabama","34","19-15","860","1877","45.8"
"120","Monmouth","31","11-20","787","1718","45.8"
"121","VCU","33","18-15","921","2013","45.8"
"122","Texas A&M","32","20-12","887","1941","45.7"
"123","Albany (NY)","32","22-10","839","1836","45.7"
"124","Delaware","33","14-19","859","1880","45.7"
"125","Utah","30","19-11","748","1639","45.6"
"126","North Florida","33","14-19","939","2058","45.6"
"127","Northern Ill.","32","13-19","849","1861","45.6"
"128","Indiana","31","16-15","806","1767","45.6"
"129","Lipscomb","32","23-9","901","1976","45.6"
"130","Oregon","35","23-12","957","2101","45.5"
"131","Washington","32","20-12","841","1848","45.5"
"132","Mt. St. Mary's","32","18-14","809","1778","45.5"
"133","LIU Brooklyn","35","18-17","935","2055","45.5"
"134","Central Ark.","33","17-16","921","2025","45.5"
"135","New Mexico","34","19-15","939","2065","45.5"
"136","Lafayette","31","10-21","777","1709","45.5"
"137","Kennesaw St.","30","10-20","805","1771","45.5"
"138","Utah St.","34","17-17","865","1904","45.4"
"139","Austin Peay","32","18-14","852","1876","45.4"
"140","Hartford","33","19-14","835","1840","45.4"
"141","Georgetown","30","15-15","800","1763","45.4"
"142","St. Bonaventure","33","26-7","867","1911","45.4"
"","Southeastern La.","34","22-12","867","1911","45.4"
"144","Louisville","34","21-13","919","2026","45.4"
"145","Missouri","32","20-12","778","1716","45.3"
"146","Princeton","29","13-16","753","1661","45.3"
"147","Clemson","32","23-9","809","1786","45.3"
"148","Central Conn. St.","32","14-18","788","1740","45.3"
"149","Cincinnati","34","30-4","893","1972","45.3"
"150","Lehigh","30","16-14","835","1845","45.3"
"151","Memphis","34","21-13","828","1832","45.2"
"152","Long Beach St.","33","15-18","866","1917","45.2"
"153","Ball St.","32","19-13","856","1895","45.2"
"154","UT Arlington","34","21-13","927","2054","45.1"
"155","Pacific","32","14-18","804","1782","45.1"
"156","New Orleans","31","15-16","758","1681","45.1"
"157","Fairleigh Dickinson","31","13-18","842","1868","45.1"
"158","Boston College","35","19-16","948","2105","45.0"
"159","Jacksonville","33","15-18","897","1993","45.0"
"160","UIC","32","17-15","843","1874","45.0"
"161","Tulane","31","14-17","800","1779","45.0"
"162","Oakland","33","19-14","884","1966","45.0"
"163","San Diego","32","19-13","750","1668","45.0"
"164","Pepperdine","32","6-26","822","1829","44.9"
"165","Massachusetts","33","13-20","861","1918","44.9"
"166","Valparaiso","32","15-17","781","1740","44.9"
"167","NJIT","30","14-16","808","1803","44.8"
"168","Wisconsin","33","15-18","793","1770","44.8"
"169","Niagara","32","19-13","918","2050","44.8"
"170","Dartmouth","27","7-20","651","1454","44.8"
"171","Portland","32","10-22","781","1745","44.8"
"172","UT Martin","31","10-21","808","1806","44.7"
"173","Charleston So.","31","15-16","802","1793","44.7"
"174","George Washington","33","15-18","832","1861","44.7"
"175","Old Dominion","32","25-7","844","1888","44.7"
"176","North Texas","32","15-17","840","1881","44.7"
"177","Louisiana Tech","33","17-16","838","1877","44.6"
"178","UNC Greensboro","34","27-7","896","2007","44.6"
"179","Hampton","35","19-16","970","2173","44.6"
"180","Washington St.","31","12-19","801","1795","44.6"
"181","Wyoming","33","20-13","873","1959","44.6"
"182","Seattle U","33","20-13","848","1903","44.6"
"183","Milwaukee","33","16-17","834","1872","44.6"
"184","Southern Miss.","34","16-18","872","1958","44.5"
"185","Notre Dame","35","21-14","922","2071","44.5"
"186","Marist","31","6-25","761","1710","44.5"
"187","Portland St.","33","20-13","1011","2273","44.5"
"188","UMBC","34","24-10","886","1993","44.5"
"189","Army West Point","30","13-17","820","1845","44.4"
"190","Gardner-Webb","32","14-18","822","1850","44.4"
"191","Sacramento St.","32","7-25","800","1802","44.4"
"192","Navy","32","20-12","771","1737","44.4"
"193","Manhattan","31","14-17","737","1661","44.4"
"194","SMU","33","17-16","814","1835","44.4"
"195","Binghamton","31","11-20","787","1775","44.3"
"196","Ohio","31","14-17","839","1893","44.3"
"197","Loyola Marymount","31","11-20","803","1813","44.3"
"198","Bethune-Cookman","32","18-14","903","2039","44.3"
"199","Evansville","32","17-15","731","1652","44.2"
"200","Columbia","27","8-19","746","1686","44.2"
"201","Hawaii","30","17-13","721","1630","44.2"
"202","Stetson","32","12-20","907","2053","44.2"
"203","Providence","34","21-13","872","1975","44.2"
"204","Texas Southern","34","15-19","878","1989","44.1"
"205","Drexel","33","13-20","880","1994","44.1"
"206","Colgate","32","19-13","809","1834","44.1"
"207","Colorado","32","17-15","810","1839","44.0"
"208","Arkansas St.","32","11-21","841","1911","44.0"
"209","Elon","32","14-18","842","1916","43.9"
"210","Troy","33","16-17","848","1930","43.9"
"211","Illinois","32","14-18","856","1949","43.9"
"212","Tennessee","33","25-8","833","1897","43.9"
"213","Auburn","32","25-7","868","1977","43.9"
"214","Western Mich.","32","17-15","845","1925","43.9"
"215","Tennessee Tech","33","19-14","844","1924","43.9"
"216","Wake Forest","31","11-20","801","1826","43.9"
"217","Fairfield","33","17-16","881","2009","43.9"
"218","Miami (OH)","33","16-17","853","1946","43.8"
"219","Texas","33","19-14","851","1943","43.8"
"220","Loyola Maryland","31","9-22","797","1820","43.8"
"221","Drake","33","17-16","837","1913","43.8"
"222","Ark.-Pine Bluff","35","14-21","815","1863","43.7"
"223","Eastern Ky.","31","11-20","778","1779","43.7"
"224","Oral Roberts","32","11-21","879","2011","43.7"
"225","Iowa St.","31","13-18","817","1870","43.7"
"226","UC Irvine","35","18-17","900","2061","43.7"
"227","Southern Utah","32","13-19","824","1887","43.7"
"228","Sacred Heart","31","10-21","796","1823","43.7"
"229","Vanderbilt","32","12-20","775","1775","43.7"
"230","UNCW","32","11-21","920","2109","43.6"
"231","UTSA","33","19-14","920","2110","43.6"
"232","San Jose St.","30","4-26","705","1617","43.6"
"233","Wright St.","34","25-9","854","1959","43.6"
"234","Tulsa","31","19-12","754","1730","43.6"
"235","Prairie View","34","16-18","890","2043","43.6"
"236","Missouri St.","33","18-15","851","1954","43.6"
"237","Appalachian St.","33","15-18","864","1984","43.5"
"238","Oklahoma St.","34","20-14","906","2082","43.5"
"239","A&M-Corpus Christi","29","11-18","691","1589","43.5"
"240","Detroit Mercy","32","8-24","883","2031","43.5"
"241","Akron","32","14-18","793","1824","43.5"
"242","Chattanooga","33","10-23","784","1804","43.5"
"243","La.-Monroe","31","16-15","786","1809","43.4"
"244","UTEP","31","11-20","754","1736","43.4"
"245","Florida","32","20-12","841","1937","43.4"
"246","Cleveland St.","35","12-23","853","1965","43.4"
"247","Coastal Caro.","32","14-18","787","1813","43.4"
"248","McNeese","28","11-17","748","1724","43.4"
"249","West Virginia","34","24-10","944","2176","43.4"
"250","Texas St.","33","15-18","773","1782","43.4"
"251","Central Mich.","34","20-14","894","2061","43.4"
"252","St. John's (NY)","33","16-17","867","1999","43.4"
"253","Alcorn","32","11-21","791","1824","43.4"
"254","Nebraska","32","22-10","797","1841","43.3"
"255","CSUN","30","6-24","731","1689","43.3"
"256","Lamar University","32","19-13","847","1959","43.2"
"257","American","30","6-24","698","1615","43.2"
"258","Charlotte","29","6-23","706","1634","43.2"
"259","George Mason","33","16-17","841","1949","43.2"
"260","Minnesota","32","15-17","850","1971","43.1"
"261","Harvard","31","18-13","742","1722","43.1"
"262","USC Upstate","32","7-25","881","2045","43.1"
"263","Norfolk St.","33","14-19","858","1992","43.1"
"264","Ga. Southern","33","21-12","857","1992","43.0"
"265","Morehead St.","29","8-21","712","1655","43.0"
"266","East Carolina","30","10-20","741","1723","43.0"
"267","Bradley","33","20-13","768","1788","43.0"
"268","Santa Clara","31","11-20","718","1674","42.9"
"269","La Salle","32","13-19","817","1905","42.9"
"270","Incarnate Word","28","7-21","671","1566","42.8"
"271","Grand Canyon","33","22-11","827","1931","42.8"
"272","DePaul","31","11-20","819","1914","42.8"
"273","Radford","35","23-12","830","1941","42.8"
"274","Duquesne","32","16-16","801","1874","42.7"
"275","Wagner","33","23-10","839","1963","42.7"
"276","Little Rock","32","7-25","750","1755","42.7"
"277","Youngstown St.","32","8-24","902","2111","42.7"
"278","Sam Houston St.","33","19-14","824","1930","42.7"
"279","Northwestern","32","15-17","773","1813","42.6"
"280","FIU","32","14-18","815","1912","42.6"
"281","Brown","27","11-16","695","1631","42.6"
"282","Presbyterian","32","11-21","749","1760","42.6"
"283","South Carolina St.","32","10-22","829","1948","42.6"
"284","Georgia Tech","32","13-19","753","1770","42.5"
"285","Kent St.","34","17-17","871","2049","42.5"
"286","Tennessee St.","30","15-15","669","1574","42.5"
"287","Temple","32","17-15","821","1932","42.5"
"288","IUPUI","30","11-19","731","1723","42.4"
"289","Howard","33","10-23","847","1997","42.4"
"290","Eastern Ill.","31","12-19","732","1726","42.4"
"291","Illinois St.","33","18-15","813","1917","42.4"
"292","UCF","32","19-13","690","1627","42.4"
"293","San Francisco","33","18-15","807","1903","42.4"
"294","Green Bay","33","13-20","859","2027","42.4"
"295","Montana St.","32","13-19","817","1929","42.4"
"296","Saint Joseph's","32","16-16","826","1953","42.3"
"297","Indiana St.","31","13-18","762","1804","42.2"
"298","Quinnipiac","33","12-21","787","1864","42.2"
"299","Saint Louis","33","17-16","731","1734","42.2"
"300","Bowling Green","32","16-16","827","1963","42.1"
"301","South Alabama","32","14-18","752","1785","42.1"
"302","Ole Miss","32","12-20","841","1999","42.1"
