"1","Northwestern St.","31","19-12","2608","84.1"
"2","BYU","35","25-10","2931","83.7"
"3","Eastern Wash.","34","26-8","2746","80.8"
"4","Duke","33","29-4","2660","80.6"
"5","VMI","30","11-19","2415","80.5"
"6","Davidson","31","24-7","2477","79.9"
"7","Iona","35","26-9","2782","79.5"
"8","SFA","33","29-4","2622","79.5"
"9","Murray St.","33","28-5","2612","79.2"
"10","Gonzaga","34","32-2","2690","79.1"
"11","Notre Dame","34","29-5","2680","78.8"
"12","Hofstra","33","20-13","2587","78.4"
"13","Iowa St.","33","25-8","2586","78.4"
"14","Central Mich.","32","23-9","2504","78.3"
"15","Arkansas","34","26-8","2653","78.0"
"16","North Carolina","35","24-11","2727","77.9"
"17","Louisiana","34","21-13","2636","77.5"
"18","Indiana","33","20-13","2557","77.5"
"19","Idaho","30","13-17","2301","76.7"
"20","Arizona","34","31-3","2599","76.4"
"21","Villanova","34","32-2","2593","76.3"
"22","Ohio St.","33","23-10","2502","75.8"
"23","North Florida","34","23-11","2574","75.7"
"24","Oregon","34","25-9","2569","75.6"
"25","Toledo","33","20-13","2483","75.2"
"26","Buffalo","32","23-9","2400","75.0"
"27","Kentucky","34","34-0","2547","74.9"
"28","Gardner-Webb","34","20-14","2541","74.7"
"29","Northern Colo.","30","15-15","2242","74.7"
"30","Belmont","32","22-10","2383","74.5"
"31","Oakland","33","16-17","2450","74.2"
"32","Minnesota","33","18-15","2449","74.2"
"33","Lafayette","32","20-12","2374","74.2"
"34","Charleston So.","30","19-11","2221","74.0"
"35","West Virginia","32","23-9","2366","73.9"
"36","Charlotte","32","14-18","2362","73.8"
"37","Sam Houston St.","33","25-8","2435","73.8"
"38","Sacred Heart","32","15-17","2360","73.8"
"39","LSU","32","22-10","2358","73.7"
"40","Winthrop","32","19-13","2356","73.6"
"41","Xavier","34","21-13","2501","73.6"
"42","ETSU","30","16-14","2201","73.4"
"43","High Point","31","22-9","2272","73.3"
"44","Ole Miss","33","21-12","2418","73.3"
"45","Louisiana Tech","34","26-8","2489","73.2"
"46","William & Mary","33","20-13","2414","73.2"
"47","South Dakota St.","33","23-10","2407","72.9"
"48","Hawaii","35","22-13","2551","72.9"
"49","Radford","32","21-11","2327","72.7"
"50","Chattanooga","32","22-10","2325","72.7"
"51","VCU","35","26-9","2537","72.5"
"52","Stanford","33","20-13","2391","72.5"
"53","Houston Baptist","28","12-16","2028","72.4"
"54","UNC Asheville","31","15-16","2242","72.3"
"55","USC Upstate","35","24-11","2530","72.3"
"56","Eastern Ky.","31","20-11","2238","72.2"
"57","Army West Point","30","15-15","2164","72.1"
"58","Utah","32","24-8","2307","72.1"
"59","Alabama St.","29","19-10","2090","72.1"
"60","Colorado St.","33","27-6","2378","72.1"
"61","UCLA","33","20-13","2376","72.0"
"","Lipscomb","31","14-17","2232","72.0"
"63","Georgia St.","33","24-9","2375","72.0"
"64","Oklahoma","32","22-10","2302","71.9"
"65","Wisconsin","34","31-3","2444","71.9"
"","Michigan St.","34","23-11","2444","71.9"
"67","Portland St.","29","15-14","2083","71.8"
"68","Coastal Caro.","33","24-9","2366","71.7"
"69","NJIT","30","19-11","2149","71.6"
"70","UT Arlington","31","16-15","2220","71.6"
"71","Coppin St.","31","8-23","2219","71.6"
"72","Lamar University","30","15-15","2146","71.5"
"73","Youngstown St.","32","11-21","2287","71.5"
"74","Western Ky.","32","20-12","2285","71.4"
"75","Duquesne","31","12-19","2213","71.4"
"76","St. John's (NY)","32","21-11","2279","71.2"
"77","Kansas","34","26-8","2421","71.2"
"78","Montana","33","20-13","2347","71.1"
"79","Morehead St.","34","17-17","2418","71.1"
"80","New Orleans","29","11-18","2062","71.1"
"81","Western Mich.","33","20-13","2344","71.0"
"82","Sacramento St.","31","20-11","2196","70.8"
"83","Boise St.","33","25-8","2335","70.8"
"84","Delaware St.","35","18-17","2476","70.7"
"85","Detroit Mercy","33","15-18","2334","70.7"
"86","UC Davis","32","25-7","2263","70.7"
"87","Georgetown","31","21-10","2192","70.7"
"88","UTSA","30","14-16","2120","70.7"
"89","Washington St.","31","13-18","2189","70.6"
"90","Tennessee Tech","30","12-18","2118","70.6"
"91","Elon","33","15-18","2329","70.6"
"92","NC State","33","20-13","2323","70.4"
"93","Western Caro.","32","15-17","2251","70.3"
"94","Portland","32","17-15","2249","70.3"
"95","Providence","33","22-11","2317","70.2"
"96","Norfolk St.","34","20-14","2385","70.1"
"97","South Dakota","33","17-16","2309","70.0"
"98","Purdue","33","21-12","2308","69.9"
"99","UNCW","31","18-13","2168","69.9"
"100","Valparaiso","33","28-5","2304","69.8"
"101","Siena","31","11-20","2164","69.8"
"102","Purdue Fort Wayne","30","16-14","2094","69.8"
"103","Quinnipiac","30","15-15","2092","69.7"
"104","Wichita St.","32","28-4","2231","69.7"
"105","Manhattan","33","19-14","2300","69.7"
"106","Vanderbilt","32","19-13","2230","69.7"
"107","UT Martin","30","18-12","2090","69.7"
"108","Southeast Mo. St.","30","13-17","2087","69.6"
"109","Butler","32","22-10","2226","69.6"
"110","Baylor","33","24-9","2293","69.5"
"","Maryland","33","27-6","2293","69.5"
"112","McNeese","31","15-16","2154","69.5"
"113","Eastern Mich.","34","21-13","2362","69.5"
"114","Arizona St.","32","17-15","2222","69.4"
"115","SMU","33","27-6","2291","69.4"
"116","Iowa","32","21-11","2221","69.4"
"117","UNC Greensboro","33","11-22","2290","69.4"
"118","Massachusetts","32","17-15","2220","69.4"
"","DePaul","32","12-20","2220","69.4"
"120","Southern Utah","29","10-19","2011","69.3"
"121","Evansville","31","19-12","2148","69.3"
"122","Samford","32","13-19","2216","69.3"
"123","Saint Mary's (CA)","30","21-9","2077","69.2"
"124","Little Rock","31","13-18","2146","69.2"
"125","San Francisco","32","14-18","2215","69.2"
"","Louisville","32","24-8","2215","69.2"
"127","UTEP","33","22-11","2282","69.2"
"128","Illinois","33","19-14","2281","69.1"
"129","Wake Forest","32","13-19","2209","69.0"
"130","N.C. Central","33","25-8","2278","69.0"
"131","Robert Morris","33","19-14","2277","69.0"
"","Oral Roberts","32","18-14","2208","69.0"
"133","St. Francis Brooklyn","34","23-11","2344","68.9"
"134","South Alabama","33","12-21","2275","68.9"
"135","Princeton","30","16-14","2066","68.9"
"136","UAB","34","19-15","2341","68.9"
"137","Bucknell","33","19-14","2272","68.8"
"138","Illinois St.","33","21-12","2267","68.7"
"139","Washington","31","16-15","2128","68.6"
"140","Green Bay","32","24-8","2196","68.6"
"141","Miami (FL)","34","22-12","2332","68.6"
"","Northeastern","34","23-11","2332","68.6"
"143","Colorado","32","15-17","2193","68.5"
"144","New Mexico St.","33","23-10","2260","68.5"
"145","Wagner","30","10-20","2052","68.4"
"146","Seton Hall","31","16-15","2119","68.4"
"147","Georgia","32","21-11","2187","68.3"
"148","Southeastern La.","32","9-23","2186","68.3"
