"160","Portland","17","15","53.1"
"","Arizona St.","17","15","53.1"
"","Massachusetts","17","15","53.1"
"163","Penn St.","18","16","52.9"
"164","Portland St.","15","14","51.7"
"165","Washington","16","15","51.6"
"","Seattle U","16","15","51.6"
"","Seton Hall","16","15","51.6"
"","Clemson","16","15","51.6"
"","Bryant","16","15","51.6"
"","UT Arlington","16","15","51.6"
"171","South Dakota","17","16","51.5"
"","South Carolina","17","16","51.5"
"","La Salle","17","16","51.5"
"","Florida St.","17","16","51.5"
"","American","17","16","51.5"
"176","Delaware St.","18","17","51.4"
"","Southern U.","18","17","51.4"
"178","Hampton","17","17","50.0"
"","Morehead St.","17","17","50.0"
"","Saint Francis (PA)","16","16","50.0"
"","Michigan","16","16","50.0"
"","Tennessee","16","16","50.0"
"","Howard","16","16","50.0"
"","Quinnipiac","15","15","50.0"
"","Army West Point","15","15","50.0"
"","Mt. St. Mary's","15","15","50.0"
"","Northern Colo.","15","15","50.0"
"","Lamar University","15","15","50.0"
"","Dartmouth","14","14","50.0"
"190","Colgate","16","17","48.5"
"","Florida","16","17","48.5"
"","FIU","16","17","48.5"
"","Long Beach St.","16","17","48.5"
"","Oakland","16","17","48.5"
"195","Indiana St.","15","16","48.4"
"","McNeese","15","16","48.4"
"","Tulane","15","16","48.4"
"","UNC Asheville","15","16","48.4"
"","San Diego","15","16","48.4"
"","New Mexico","15","16","48.4"
"201","Saint Peter's","16","18","47.1"
"202","Northwestern","15","17","46.9"
"","Fresno St.","15","17","46.9"
"","Colorado","15","17","46.9"
"","Western Caro.","15","17","46.9"
"","Kansas St.","15","17","46.9"
"","Sacred Heart","15","17","46.9"
"208","Northern Ill.","14","16","46.7"
"","Milwaukee","14","16","46.7"
"","Holy Cross","14","16","46.7"
"","Hartford","14","16","46.7"
"","UTSA","14","16","46.7"
"213","Columbia","13","15","46.4"
"214","Elon","15","18","45.5"
"","Prairie View","15","18","45.5"
"","Detroit Mercy","15","18","45.5"
"217","Lipscomb","14","17","45.2"
"","North Texas","14","17","45.2"
"","Texas St.","14","17","45.2"
"","UC Riverside","14","17","45.2"
"","Air Force","14","17","45.2"
"222","Cal Poly","13","16","44.8"
"223","Charlotte","14","18","43.8"
"","San Francisco","14","18","43.8"
"","Santa Clara","14","18","43.8"
"226","Weber St.","13","17","43.3"
"","Southeast Mo. St.","13","17","43.3"
"","Cornell","13","17","43.3"
"","Idaho","13","17","43.3"
"","Boston U.","13","17","43.3"
"231","Auburn","15","20","42.9"
"","SIUE","12","16","42.9"
"","Houston Baptist","12","16","42.9"
"234","UMKC","14","19","42.4"
"","Creighton","14","19","42.4"
"","CSU Bakersfield","14","19","42.4"
"","East Carolina","14","19","42.4"
"238","Washington St.","13","18","41.9"
"","Nebraska","13","18","41.9"
"","Saint Joseph's","13","18","41.9"
"","Little Rock","13","18","41.9"
"","Brown","13","18","41.9"
