"1","UC Davis","32","25-7","274","613","44.7"
"2","Lafayette","32","20-12","257","622","41.3"
"3","Idaho","30","13-17","236","572","41.3"
"4","Drake","31","9-22","200","490","40.8"
"5","Gonzaga","34","32-2","242","593","40.8"
"6","Sacramento St.","31","20-11","195","478","40.8"
"7","Utah","32","24-8","247","611","40.4"
"8","Indiana","33","20-13","308","764","40.3"
"9","Eastern Wash.","34","26-8","335","832","40.3"
"10","The Citadel","30","11-19","206","515","40.0"
"11","William & Mary","33","20-13","293","736","39.8"
"12","UNI","33","30-3","242","608","39.8"
"13","Davidson","31","24-7","337","849","39.7"
"14","Iona","35","26-9","344","869","39.6"
"15","Boise St.","33","25-8","291","738","39.4"
"16","Utah St.","31","18-13","233","591","39.4"
"17","BYU","35","25-10","300","763","39.3"
"18","Notre Dame","34","29-5","281","716","39.2"
"19","Southern Utah","29","10-19","210","537","39.1"
"20","Loyola Chicago","33","20-13","199","509","39.1"
"21","North Florida","34","23-11","308","788","39.1"
"22","Colgate","33","16-17","253","649","39.0"
"23","UC Irvine","33","21-12","212","544","39.0"
"24","Virginia Tech","33","11-22","241","619","38.9"
"25","High Point","31","22-9","196","504","38.9"
"26","Villanova","34","32-2","306","787","38.9"
"27","Northeastern","34","23-11","200","515","38.8"
"28","Seattle U","31","16-15","213","549","38.8"
"29","Bucknell","33","19-14","224","578","38.8"
"30","Michigan St.","34","23-11","256","663","38.6"
"31","Vanderbilt","32","19-13","227","588","38.6"
"32","SFA","33","29-4","257","666","38.6"
"33","Duke","33","29-4","250","648","38.6"
"34","Stanford","33","20-13","226","586","38.6"
"35","UMES","32","18-14","207","537","38.5"
"36","Murray St.","33","28-5","244","633","38.5"
"37","Detroit Mercy","33","15-18","231","602","38.4"
"38","UT Martin","30","18-12","221","577","38.3"
"39","Belmont","32","22-10","321","841","38.2"
"40","Portland","32","17-15","211","553","38.2"
"41","Northern Colo.","30","15-15","204","535","38.1"
"42","NJIT","30","19-11","253","664","38.1"
"43","Minnesota","33","18-15","243","638","38.1"
"44","Portland St.","29","15-14","193","507","38.1"
"45","Denver","30","12-18","224","589","38.0"
"46","Robert Morris","33","19-14","211","555","38.0"
"47","SIUE","28","12-16","198","521","38.0"
"48","North Dakota St.","32","23-9","220","579","38.0"
"49","Saint Mary's (CA)","30","21-9","222","585","37.9"
"50","South Dakota St.","33","23-10","258","682","37.8"
"51","Valparaiso","33","28-5","224","593","37.8"
"52","Baylor","33","24-9","229","607","37.7"
"53","Princeton","30","16-14","252","668","37.7"
"54","Charlotte","32","14-18","201","534","37.6"
"55","Wofford","34","28-6","215","572","37.6"
"56","Cleveland St.","32","18-14","224","597","37.5"
"57","Kansas","34","26-8","198","528","37.5"
"58","New Hampshire","32","19-13","231","617","37.4"
"59","American","33","17-16","213","571","37.3"
"60","Central Mich.","32","23-9","322","864","37.3"
"61","Maryland","33","27-6","241","647","37.2"
"62","James Madison","33","19-14","228","613","37.2"
"63","Ohio St.","33","23-10","225","605","37.2"
"64","Montana","33","20-13","274","737","37.2"
"65","UC Santa Barbara","32","19-13","215","579","37.1"
"66","Air Force","31","14-17","232","625","37.1"
"67","Eastern Ill.","32","18-14","230","620","37.1"
"68","Yale","32","22-10","220","595","37.0"
"69","Duquesne","31","12-19","245","663","37.0"
"70","UNLV","33","18-15","236","639","36.9"
"71","N.C. Central","33","25-8","219","593","36.9"
"72","Longwood","34","11-23","275","746","36.9"
"73","Western Mich.","33","20-13","230","625","36.8"
"74","New Mexico St.","33","23-10","160","435","36.8"
"75","Boston U.","30","13-17","232","631","36.8"
"76","Hofstra","33","20-13","295","804","36.7"
"77","ETSU","30","16-14","280","764","36.6"
"78","Toledo","33","20-13","195","533","36.6"
"79","UTEP","33","22-11","185","506","36.6"
"80","Iowa St.","33","25-8","257","703","36.6"
"81","Columbia","28","13-15","244","670","36.4"
"82","Miami (FL)","34","22-12","269","739","36.4"
"83","Vermont","31","18-13","168","462","36.4"
"84","UCLA","33","20-13","205","564","36.3"
"85","Rice","32","12-20","289","798","36.2"
"86","Western Ky.","32","20-12","248","685","36.2"
"87","Wichita St.","32","28-4","224","619","36.2"
"88","Oakland","33","16-17","259","716","36.2"
"89","UNC Greensboro","33","11-22","216","598","36.1"
"90","Virginia","32","29-3","162","449","36.1"
"91","NC State","33","20-13","219","607","36.1"
"92","Oregon","34","25-9","248","688","36.0"
"93","Albany (NY)","32","24-8","197","547","36.0"
"94","South Dakota","33","17-16","212","589","36.0"
"95","Kent St.","32","21-11","226","628","36.0"
"96","Arizona","34","31-3","172","478","36.0"
"97","SMU","33","27-6","138","384","35.9"
"98","California","33","18-15","185","515","35.9"
"99","Michigan","32","16-16","250","696","35.9"
"100","Northwestern","32","15-17","228","635","35.9"
"101","Jacksonville","32","10-22","203","566","35.9"
"102","Alabama St.","29","19-10","172","480","35.8"
"103","Montana St.","30","7-23","246","687","35.8"
"104","Winthrop","32","19-13","251","701","35.8"
"105","Butler","32","22-10","184","514","35.8"
"106","Louisiana","34","21-13","229","640","35.8"
"107","Weber St.","30","13-17","217","607","35.7"
"108","Wisconsin","34","31-3","237","663","35.7"
"109","UNC Asheville","31","15-16","233","652","35.7"
"110","Middle Tenn.","35","19-16","234","655","35.7"
"111","Coppin St.","31","8-23","295","826","35.7"
"112","Indiana St.","31","15-16","225","631","35.7"
"113","Campbell","32","10-22","262","736","35.6"
"114","Coastal Caro.","33","24-9","221","621","35.6"
"115","Illinois","33","19-14","238","670","35.5"
"116","UConn","34","20-14","220","620","35.5"
"117","Purdue Fort Wayne","30","16-14","210","592","35.5"
"118","Northwestern St.","31","19-12","251","708","35.5"
"119","Colorado St.","33","27-6","240","677","35.5"
"120","Northern Ariz.","33","19-14","229","646","35.4"
"121","Loyola Marymount","31","8-23","160","452","35.4"
"122","Delaware St.","35","18-17","276","780","35.4"
"123","Youngstown St.","32","11-21","208","588","35.4"
"124","Harvard","29","22-7","141","399","35.3"
"125","St. John's (NY)","32","21-11","195","552","35.3"
"126","Central Ark.","29","2-27","196","556","35.3"
"127","Idaho St.","30","7-23","148","420","35.2"
"128","Dayton","33","25-8","213","605","35.2"
"129","DePaul","32","12-20","248","705","35.2"
"130","East Carolina","33","14-19","233","663","35.1"
"131","Dartmouth","28","14-14","164","467","35.1"
"132","Niagara","30","8-22","184","524","35.1"
"133","Elon","33","15-18","240","684","35.1"
"134","Eastern Ky.","31","20-11","271","773","35.1"
"135","Arkansas","34","26-8","227","648","35.0"
"136","Western Ill.","28","8-20","188","537","35.0"
"137","UCF","30","12-18","202","577","35.0"
"138","Akron","35","21-14","328","937","35.0"
"139","Chattanooga","32","22-10","217","620","35.0"
"140","Illinois St.","33","21-12","204","583","35.0"
"141","Fla. Atlantic","29","9-20","212","606","35.0"
"142","Tennessee St.","31","5-26","170","486","35.0"
"143","Seton Hall","31","16-15","213","609","35.0"
"144","Kentucky","34","34-0","185","529","35.0"
"145","Oklahoma St.","31","18-13","216","618","35.0"
"146","Gardner-Webb","34","20-14","277","793","34.9"
"147","Xavier","34","21-13","214","613","34.9"
"148","Santa Clara","32","14-18","222","636","34.9"
"149","Texas A&M","32","21-11","178","510","34.9"
"150","Arizona St.","32","17-15","218","626","34.8"
"151","UNCW","31","18-13","156","448","34.8"
"152","Georgetown","31","21-10","181","521","34.7"
"153","Samford","32","13-19","204","588","34.7"
"154","George Washington","34","22-12","182","525","34.7"
"155","Auburn","35","15-20","252","727","34.7"
"156","Bryant","31","16-15","226","653","34.6"
"157","Norfolk St.","34","20-14","190","549","34.6"
"158","Penn","28","9-19","155","448","34.6"
"159","Oral Roberts","32","18-14","183","529","34.6"
"160","Pacific","31","12-19","202","584","34.6"
"161","Delaware","30","10-20","199","576","34.5"
"162","Lehigh","30","16-14","164","475","34.5"
"163","Mercer","33","18-15","194","562","34.5"
"164","Creighton","33","14-19","262","759","34.5"
"165","North Carolina","35","24-11","167","484","34.5"
"166","USC Upstate","35","24-11","286","830","34.5"
"167","Evansville","31","19-12","124","360","34.4"
"168","Little Rock","31","13-18","219","636","34.4"
"169","Morehead St.","34","17-17","220","639","34.4"
"170","Marquette","32","13-19","207","602","34.4"
"171","Georgia","32","21-11","180","524","34.4"
"172","Oklahoma","32","22-10","216","629","34.3"
"","Richmond","32","19-13","216","629","34.3"
"174","UC Riverside","31","14-17","207","603","34.3"
"175","Saint Peter's","34","16-18","193","563","34.3"
"176","Col. of Charleston","33","9-24","197","575","34.3"
"177","Miami (OH)","32","13-19","187","546","34.2"
"178","Long Beach St.","33","16-17","230","672","34.2"
"179","San Diego","31","15-16","192","561","34.2"
"180","Ball St.","30","7-23","234","684","34.2"
"181","Western Caro.","32","15-17","197","576","34.2"
"182","Bowling Green","32","21-11","213","623","34.2"
"183","Washington St.","31","13-18","214","626","34.2"
"184","VCU","35","26-9","283","828","34.2"
"185","Southeast Mo. St.","30","13-17","189","553","34.2"
"186","Radford","32","21-11","203","594","34.2"
"187","Ohio","30","10-20","217","637","34.1"
"188","San Francisco","32","14-18","203","596","34.1"
"189","Buffalo","32","23-9","193","567","34.0"
"190","Charleston So.","30","19-11","277","814","34.0"
"191","Colorado","32","15-17","169","497","34.0"
"192","Wright St.","31","11-20","194","571","34.0"
"193","Texas","33","20-13","206","607","33.9"
"194","Holy Cross","30","14-16","189","557","33.9"
"195","LSU","32","22-10","184","543","33.9"
"196","Pittsburgh","34","19-15","164","484","33.9"
"197","Milwaukee","30","14-16","211","624","33.8"
"198","Monmouth","33","18-15","171","506","33.8"
"199","Ole Miss","33","21-12","214","635","33.7"
"200","FGCU","32","22-10","189","561","33.7"
"201","New Orleans","29","11-18","123","366","33.6"
"202","Manhattan","33","19-14","215","640","33.6"
"203","CSU Bakersfield","33","14-19","186","554","33.6"
"204","Wake Forest","32","13-19","206","614","33.6"
"205","Kansas St.","32","15-17","141","421","33.5"
"206","Purdue","33","21-12","191","571","33.5"
"207","South Alabama","33","12-21","214","640","33.4"
"208","Penn St.","34","18-16","227","679","33.4"
"209","Rider","33","21-12","200","599","33.4"
"210","Saint Francis (PA)","32","16-16","226","677","33.4"
"211","Washington","31","16-15","193","579","33.3"
"","Cincinnati","32","22-10","161","483","33.3"
"213","UMKC","33","14-19","216","649","33.3"
"214","Prairie View","33","15-18","177","532","33.3"
"215","Ark.-Pine Bluff","32","12-20","203","611","33.2"
"216","Troy","29","10-19","192","578","33.2"
"217","UAB","34","19-15","187","563","33.2"
"218","Iowa","32","21-11","181","545","33.2"
"219","Siena","31","11-20","152","458","33.2"
"220","Old Dominion","31","24-7","184","555","33.2"
"221","North Dakota","30","8-22","180","543","33.1"
"222","Georgia St.","33","24-9","163","492","33.1"
"223","Fairleigh Dickinson","29","8-21","208","628","33.1"
"224","Tennessee","32","16-16","194","586","33.1"
"225","Southern Miss.","29","9-20","183","554","33.0"
"226","Stony Brook","34","23-11","182","551","33.0"
"227","Southern Ill.","33","12-21","138","418","33.0"
"228","Mt. St. Mary's","30","15-15","228","691","33.0"
"229","Tulsa","33","23-10","186","564","33.0"
"230","Stetson","31","9-22","193","586","32.9"
"231","Missouri","32","9-23","196","596","32.9"
"232","Southern California","32","12-20","170","517","32.9"
"233","Arkansas St.","29","11-18","169","514","32.9"
"234","Lipscomb","31","14-17","253","770","32.9"
"235","Furman","33","11-22","216","658","32.8"
"236","Navy","32","13-19","170","518","32.8"
"237","Memphis","32","18-14","166","506","32.8"
"238","TCU","33","18-15","150","459","32.7"
"239","Sam Houston St.","33","25-8","249","762","32.7"
"240","CSUN","33","9-24","110","337","32.6"
"241","Louisiana Tech","34","26-8","232","711","32.6"
"242","Tulane","31","15-16","199","610","32.6"
"243","UMBC","30","4-26","153","469","32.6"
"244","Drexel","30","11-19","176","540","32.6"
"245","Saint Louis","32","11-21","172","528","32.6"
"246","Army West Point","30","15-15","227","697","32.6"
"247","Hartford","30","14-16","235","722","32.5"
"248","A&M-Corpus Christi","32","19-13","152","467","32.5"
"249","UTSA","30","14-16","191","587","32.5"
"250","Loyola Maryland","30","11-19","148","456","32.5"
"251","LIU Brooklyn","30","12-18","195","601","32.4"
"252","Boston College","32","13-19","207","638","32.4"
"253","UIC","34","10-24","204","629","32.4"
"254","Kennesaw St.","32","10-22","214","661","32.4"
"255","Maine","30","3-27","197","609","32.3"
"256","Florida","33","16-17","218","674","32.3"
"257","Houston Baptist","28","12-16","129","399","32.3"
"258","Oregon St.","31","17-14","160","495","32.3"
"259","Wyoming","34","25-9","200","620","32.3"
"260","Texas Tech","32","13-19","169","524","32.3"
"261","Fairfield","31","7-24","198","614","32.2"
"262","Hawaii","35","22-13","226","702","32.2"
"263","Central Conn. St.","31","5-26","146","454","32.2"
"264","Tennessee Tech","30","12-18","169","526","32.1"
"265","La Salle","33","17-16","166","517","32.1"
"266","Alabama","33","19-14","215","670","32.1"
"267","Texas Southern","34","22-12","180","562","32.0"
"268","Fresno St.","32","15-17","179","559","32.0"
"269","George Mason","31","9-22","130","406","32.0"
"270","Houston","32","13-19","259","809","32.0"
"271","San Diego St.","34","26-8","178","556","32.0"
"272","Presbyterian","32","10-22","136","425","32.0"
"273","Sacred Heart","32","15-17","169","529","31.9"
"274","Cal St. Fullerton","31","9-22","167","523","31.9"
"275","Brown","31","13-18","175","549","31.9"
"276","West Virginia","32","23-9","213","669","31.8"
"277","Lamar University","30","15-15","169","532","31.8"
"278","Liberty","31","7-24","145","457","31.7"
"279","VMI","30","11-19","342","1078","31.7"
"280","Northern Ill.","30","14-16","149","470","31.7"
"281","Marshall","32","11-21","249","787","31.6"
"282","UT Arlington","31","16-15","205","648","31.6"
"283","Appalachian St.","29","12-17","186","588","31.6"
"284","Ga. Southern","31","22-9","234","740","31.6"
"285","Canisius","30","16-14","192","609","31.5"
"286","Marist","32","7-25","226","717","31.5"
"287","Texas St.","31","14-17","159","506","31.4"
"288","St. Bonaventure","31","18-13","158","503","31.4"
"289","Pepperdine","31","18-13","141","450","31.3"
"290","Southeastern La.","32","9-23","185","591","31.3"
"291","Florida St.","33","17-16","147","470","31.3"
"292","Cornell","30","13-17","181","579","31.3"
"293","Nicholls St.","29","10-19","155","496","31.3"
"294","Towson","32","12-20","134","429","31.2"
"295","Wagner","30","10-20","179","574","31.2"
