"249","Princeton","30","16-14","913","30.4","956","31.9","-1.4"
"250","Rutgers","32","10-22","1118","34.9","1164","36.4","-1.4"
"251","UNLV","33","18-15","1170","35.5","1220","37.0","-1.5"
"252","Central Conn. St.","31","5-26","1046","33.7","1093","35.3","-1.5"
"253","Monmouth","33","18-15","1080","32.7","1131","34.3","-1.5"
"254","Rice","32","12-20","1019","31.8","1069","33.4","-1.6"
"255","Long Beach St.","33","16-17","1126","34.1","1178","35.7","-1.6"
"256","Loyola Chicago","33","20-13","951","28.8","1004","30.4","-1.6"
"257","Troy","29","10-19","986","34.0","1033","35.6","-1.6"
"258","Holy Cross","30","14-16","930","31.0","980","32.7","-1.7"
"259","Southeastern La.","32","9-23","1068","33.4","1122","35.1","-1.7"
"260","Iona","35","26-9","1260","36.0","1320","37.7","-1.7"
"261","South Fla.","32","9-23","1084","33.9","1139","35.6","-1.7"
"262","Southern California","32","12-20","1149","35.9","1205","37.7","-1.8"
"263","Idaho St.","30","7-23","972","32.4","1025","34.2","-1.8"
"264","Sacramento St.","31","20-11","918","29.6","976","31.5","-1.9"
"265","Manhattan","33","19-14","1065","32.3","1128","34.2","-1.9"
"266","Delaware","30","10-20","1061","35.4","1119","37.3","-1.9"
"267","Lafayette","32","20-12","992","31.0","1057","33.0","-2.0"
"268","Nebraska","31","13-18","1022","33.0","1085","35.0","-2.0"
"","Oklahoma St.","31","18-13","1008","32.5","1071","34.5","-2.0"
"270","Campbell","32","10-22","988","30.9","1054","32.9","-2.1"
"271","Marshall","32","11-21","1191","37.2","1258","39.3","-2.1"
"272","Elon","33","15-18","1151","34.9","1225","37.1","-2.2"
"273","Oregon St.","31","17-14","973","31.4","1044","33.7","-2.3"
"274","Robert Morris","33","19-14","1103","33.4","1180","35.8","-2.3"
"275","Mt. St. Mary's","30","15-15","979","32.6","1050","35.0","-2.4"
"276","Miami (OH)","32","13-19","984","30.8","1060","33.1","-2.4"
"277","Indiana St.","31","15-16","1008","32.5","1082","34.9","-2.4"
"278","Ohio","30","10-20","1023","34.1","1095","36.5","-2.4"
"279","Texas St.","31","14-17","1003","32.4","1079","34.8","-2.5"
"280","Missouri","32","9-23","1050","32.8","1130","35.3","-2.5"
"281","Minnesota","33","18-15","1087","32.9","1171","35.5","-2.5"
"282","Little Rock","31","13-18","1063","34.3","1143","36.9","-2.6"
"283","Samford","32","13-19","1015","31.7","1099","34.3","-2.6"
"","Boston College","32","13-19","983","30.7","1067","33.3","-2.6"
"285","Washington St.","31","13-18","1026","33.1","1110","35.8","-2.7"
"286","VMI","30","11-19","1178","39.3","1262","42.1","-2.8"
"287","Southern Utah","29","10-19","920","31.7","1002","34.6","-2.8"
"288","Saint Francis (PA)","32","16-16","998","31.2","1091","34.1","-2.9"
"289","South Carolina St.","33","11-22","1141","34.6","1237","37.5","-2.9"
"290","Tennessee St.","31","5-26","1023","33.0","1117","36.0","-3.0"
"291","Drexel","30","11-19","948","31.6","1039","34.6","-3.0"
"292","East Carolina","33","14-19","1048","31.8","1152","34.9","-3.2"
"293","Fresno St.","32","15-17","1010","31.6","1111","34.7","-3.2"
"294","Portland St.","29","15-14","942","32.5","1034","35.7","-3.2"
"295","Drake","31","9-22","810","26.1","910","29.4","-3.2"
"296","Morgan St.","31","7-24","1096","35.4","1197","38.6","-3.3"
"297","Kennesaw St.","32","10-22","1094","34.2","1201","37.5","-3.3"
"298","UCF","30","12-18","997","33.2","1102","36.7","-3.5"
"299","Col. of Charleston","33","9-24","1064","32.2","1180","35.8","-3.5"
"300","North Dakota","30","8-22","961","32.0","1068","35.6","-3.6"
"301","Grambling","29","2-27","928","32.0","1033","35.6","-3.6"
"302","Hartford","30","14-16","936","31.2","1045","34.8","-3.6"
"303","Youngstown St.","32","11-21","1056","33.0","1173","36.7","-3.7"
"","Saint Louis","32","11-21","979","30.6","1096","34.3","-3.7"
"305","Cornell","30","13-17","981","32.7","1092","36.4","-3.7"
"306","St. John's (NY)","32","21-11","1133","35.4","1252","39.1","-3.7"
"307","Jacksonville St.","31","12-19","1043","33.6","1163","37.5","-3.9"
"308","Michigan","32","16-16","966","30.2","1090","34.1","-3.9"
"309","Savannah St.","31","9-22","953","30.7","1075","34.7","-3.9"
"310","UTRGV","31","10-21","1000","32.3","1123","36.2","-4.0"
"311","Santa Clara","32","14-18","956","29.9","1084","33.9","-4.0"
"312","Fla. Atlantic","29","9-20","898","31.0","1015","35.0","-4.0"
"313","UMKC","33","14-19","1037","31.4","1172","35.5","-4.1"
"314","Binghamton","32","6-26","992","31.0","1124","35.1","-4.1"
"315","Jacksonville","32","10-22","1008","31.5","1141","35.7","-4.2"
"316","Louisiana Tech","34","26-8","1148","33.8","1292","38.0","-4.2"
"317","Stetson","31","9-22","1040","33.5","1172","37.8","-4.3"
"318","Southern Miss.","29","9-20","863","29.8","990","34.1","-4.4"
"319","Fairfield","31","7-24","979","31.6","1118","36.1","-4.5"
"320","UMBC","30","4-26","902","30.1","1038","34.6","-4.5"
"321","Marquette","32","13-19","1000","31.3","1147","35.8","-4.6"
"322","American","33","17-16","828","25.1","983","29.8","-4.7"
"323","Denver","30","12-18","717","23.9","859","28.6","-4.7"
"324","Alcorn","32","6-26","1038","32.4","1200","37.5","-5.1"
"325","Wright St.","31","11-20","903","29.1","1060","34.2","-5.1"
"326","Eastern Ill.","32","18-14","975","30.5","1141","35.7","-5.2"
"327","Western Ill.","28","8-20","907","32.4","1054","37.6","-5.3"
"328","Richmond","32","19-13","931","29.1","1105","34.5","-5.4"
"329","DePaul","32","12-20","969","30.3","1144","35.8","-5.5"
"330","Auburn","35","15-20","1104","31.5","1297","37.1","-5.5"
"331","Northwestern St.","31","19-12","1074","34.6","1248","40.3","-5.6"
"332","Central Ark.","29","2-27","903","31.1","1066","36.8","-5.6"
"333","San Jose St.","30","2-28","939","31.3","1112","37.1","-5.8"
"334","Longwood","34","11-23","1072","31.5","1269","37.3","-5.8"
"335","Utah St.","31","18-13","978","31.5","1158","37.4","-5.8"
"336","Prairie View","33","15-18","1072","32.5","1269","38.5","-6.0"
"337","Eastern Ky.","31","20-11","832","26.8","1021","32.9","-6.1"
"338","Virginia Tech","33","11-22","978","29.6","1188","36.0","-6.4"
"339","Ark.-Pine Bluff","32","12-20","926","28.9","1136","35.5","-6.6"
"340","Maine","30","3-27","881","29.4","1083","36.1","-6.7"
"341","Florida A&M","29","2-27","914","31.5","1114","38.4","-6.9"
"342","Mississippi Val.","32","6-26","1052","32.9","1328","41.5","-8.6"
"343","Fairleigh Dickinson","29","8-21","868","29.9","1145","39.5","-9.6"
"344","Marist","32","7-25","936","29.3","1245","38.9","-9.7"
"345","Coppin St.","31","8-23","994","32.1","1326","42.8","-10.7"
Reclassifying
"NR","Northern Ky.","30","13-17","1014","33.8","1009","33.6","0.2"
"NR","Omaha","29","12-17","1009","34.8","1006","34.7","0.1"
"NR","Incarnate Word","29","18-11","969","33.4","1040","35.9","-2.4"
"NR","Grand Canyon","31","17-14","974","31.4","1084","35.0","-3.5"
"NR","UMass Lowell","29","12-17","837","28.9","1017","35.1","-6.2"
"NR","Abilene Christian","31","10-21","897","28.9","1112","35.9","-6.9"
