"1","Wisconsin","34","31-3","252","7.4"
"2","Cal Poly","29","13-16","255","8.8"
"3","Notre Dame","34","29-5","319","9.4"
"4","Wichita St.","32","28-4","301","9.4"
"5","Virginia","32","29-3","304","9.5"
"6","Michigan","32","16-16","306","9.6"
"7","Davidson","31","24-7","297","9.6"
"8","North Dakota St.","32","23-9","312","9.8"
"9","Pittsburgh","34","19-15","336","9.9"
"10","Temple","33","23-10","328","9.9"
"","Illinois","33","19-14","328","9.9"
"12","Richmond","32","19-13","319","10.0"
"13","Miami (FL)","34","22-12","345","10.1"
"14","Central Mich.","32","23-9","325","10.2"
"15","Boise St.","33","25-8","339","10.3"
"16","Utah St.","31","18-13","323","10.4"
"17","Drexel","30","11-19","313","10.4"
"","Northern Colo.","30","15-15","313","10.4"
"19","UNI","33","30-3","346","10.5"
"20","NC State","33","20-13","347","10.5"
"21","Little Rock","31","13-18","326","10.5"
"22","Gonzaga","34","32-2","359","10.6"
"23","Santa Clara","32","14-18","339","10.6"
"24","Mercer","33","18-15","350","10.6"
"25","Kentucky","34","34-0","361","10.6"
"26","USC Upstate","35","24-11","372","10.6"
"27","VCU","35","26-9","373","10.7"
"28","Georgia St.","33","24-9","352","10.7"
"29","St. John's (NY)","32","21-11","342","10.7"
"30","Colorado St.","33","27-6","353","10.7"
"31","Morgan St.","31","7-24","332","10.7"
"32","McNeese","31","15-16","333","10.7"
"33","Stanford","33","20-13","355","10.8"
"34","Eastern Wash.","34","26-8","367","10.8"
"35","Villanova","34","32-2","369","10.9"
"36","Old Dominion","31","24-7","337","10.9"
"37","Wofford","34","28-6","371","10.9"
"38","Holy Cross","30","14-16","328","10.9"
"39","Sacramento St.","31","20-11","339","10.9"
"40","Louisiana Tech","34","26-8","372","10.9"
"41","Lafayette","32","20-12","351","11.0"
"42","UC Santa Barbara","32","19-13","352","11.0"
"43","UIC","34","10-24","375","11.0"
"44","Iowa St.","33","25-8","364","11.0"
"45","California","33","18-15","365","11.1"
"46","Bucknell","33","19-14","366","11.1"
"47","Northwestern","32","15-17","357","11.2"
"48","Portland St.","29","15-14","324","11.2"
"49","Wyoming","34","25-9","380","11.2"
"50","Fresno St.","32","15-17","358","11.2"
"51","Arizona","34","31-3","381","11.2"
"52","Ole Miss","33","21-12","370","11.2"
"","Hofstra","33","20-13","370","11.2"
"","American","33","17-16","370","11.2"
"55","Duke","33","29-4","371","11.2"
"56","High Point","31","22-9","349","11.3"
"57","Denver","30","12-18","338","11.3"
"58","South Dakota","33","17-16","372","11.3"
"59","Buffalo","32","23-9","361","11.3"
"","Iowa","32","21-11","361","11.3"
"","Kent St.","32","21-11","361","11.3"
"62","Ohio St.","33","23-10","373","11.3"
"63","San Diego St.","34","26-8","386","11.4"
"64","Butler","32","22-10","364","11.4"
"65","UNLV","33","18-15","376","11.4"
"66","Charleston So.","30","19-11","342","11.4"
"67","Utah","32","24-8","366","11.4"
"68","Eastern Ky.","31","20-11","355","11.5"
"69","Tulsa","33","23-10","378","11.5"
"70","Alcorn","32","6-26","367","11.5"
"71","Indiana","33","20-13","379","11.5"
"","Colgate","33","16-17","379","11.5"
"","East Carolina","33","14-19","379","11.5"
"","William & Mary","33","20-13","379","11.5"
"","Dayton","33","25-8","379","11.5"
"76","La.-Monroe","33","21-12","380","11.5"
"77","UConn","34","20-14","392","11.5"
"78","UT Martin","30","18-12","346","11.5"
"79","UC Irvine","33","21-12","382","11.6"
"","Murray St.","33","28-5","382","11.6"
"81","South Dakota St.","33","23-10","383","11.6"
"82","Michigan St.","34","23-11","395","11.6"
"83","Washington","31","16-15","361","11.6"
"84","Youngstown St.","32","11-21","374","11.7"
"","Albany (NY)","32","24-8","374","11.7"
"86","Virginia Tech","33","11-22","386","11.7"
"87","Columbia","28","13-15","328","11.7"
"88","Bowling Green","32","21-11","375","11.7"
"89","Purdue Fort Wayne","30","16-14","352","11.7"
"90","Arkansas","34","26-8","399","11.7"
"91","San Francisco","32","14-18","376","11.8"
"92","Eastern Mich.","34","21-13","400","11.8"
"93","Oregon St.","31","17-14","365","11.8"
"","San Diego","31","15-16","365","11.8"
"","Clemson","31","16-15","365","11.8"
"","Ga. Southern","31","22-9","365","11.8"
"97","Green Bay","32","24-8","377","11.8"
"98","Harvard","29","22-7","342","11.8"
"99","Oregon","34","25-9","401","11.8"
"100","Air Force","31","14-17","366","11.8"
"","Bryant","31","16-15","366","11.8"
"102","FGCU","32","22-10","378","11.8"
"","Louisville","32","24-8","378","11.8"
"104","Idaho St.","30","7-23","355","11.8"
"105","Washington St.","31","13-18","367","11.8"
"106","Western Mich.","33","20-13","391","11.8"
"","Providence","33","22-11","391","11.8"
"","Montana","33","20-13","391","11.8"
"","Creighton","33","14-19","391","11.8"
"110","Cleveland St.","32","18-14","380","11.9"
"111","UCLA","33","20-13","392","11.9"
"112","Syracuse","31","18-13","369","11.9"
"113","Radford","32","21-11","381","11.9"
"","Oral Roberts","32","18-14","381","11.9"
"115","Coastal Caro.","33","24-9","393","11.9"
"116","BYU","35","25-10","417","11.9"
"117","Northern Ariz.","33","19-14","394","11.9"
"118","Stony Brook","34","23-11","406","11.9"
"119","Cornell","30","13-17","359","12.0"
"120","Eastern Ill.","32","18-14","383","12.0"
"121","TCU","33","18-15","395","12.0"
"122","Idaho","30","13-17","360","12.0"
"123","Col. of Charleston","33","9-24","397","12.0"
"","Maryland","33","27-6","397","12.0"
"125","Wright St.","31","11-20","373","12.0"
"126","Canisius","30","16-14","361","12.0"
"127","Akron","35","21-14","422","12.1"
"128","Xavier","34","21-13","411","12.1"
"129","Winthrop","32","19-13","387","12.1"
"","Tennessee","32","16-16","387","12.1"
"131","Saint Mary's (CA)","30","21-9","363","12.1"
"132","George Washington","34","22-12","412","12.1"
"133","Minnesota","33","18-15","400","12.1"
"134","Oklahoma","32","22-10","388","12.1"
"135","Hartford","30","14-16","364","12.1"
"136","Saint Peter's","34","16-18","413","12.1"
"137","Alabama","33","19-14","401","12.2"
"138","Boston College","32","13-19","389","12.2"
"139","Missouri St.","31","11-20","377","12.2"
"","Jacksonville St.","31","12-19","377","12.2"
"141","Penn St.","34","18-16","414","12.2"
"142","Portland","32","17-15","390","12.2"
"143","Princeton","30","16-14","366","12.2"
"","Iona","35","26-9","427","12.2"
"145","Navy","32","13-19","391","12.2"
"146","Delaware","30","10-20","367","12.2"
"","Mt. St. Mary's","30","15-15","367","12.2"
"148","Oklahoma St.","31","18-13","380","12.3"
"149","North Florida","34","23-11","417","12.3"
"150","Toledo","33","20-13","405","12.3"
"151","Duquesne","31","12-19","381","12.3"
"152","Gardner-Webb","34","20-14","418","12.3"
"153","Boston U.","30","13-17","369","12.3"
"154","UTEP","33","22-11","406","12.3"
"155","Jacksonville","32","10-22","394","12.3"
"","New Hampshire","32","19-13","394","12.3"
"157","Northwestern St.","31","19-12","382","12.3"
"158","UTSA","30","14-16","370","12.3"
"159","Texas A&M","32","21-11","395","12.3"
"160","St. Bonaventure","31","18-13","384","12.4"
"","Stetson","31","9-22","384","12.4"
"162","CSU Bakersfield","33","14-19","409","12.4"
"","Florida","33","16-17","409","12.4"
"164","Seton Hall","31","16-15","385","12.4"
"165","North Dakota","30","8-22","373","12.4"
"166","Saint Francis (PA)","32","16-16","398","12.4"
"167","Pepperdine","31","18-13","386","12.5"
"168","South Carolina St.","33","11-22","411","12.5"
"169","Saint Joseph's","31","13-18","387","12.5"
"170","Rider","33","21-12","413","12.5"
"","Baylor","33","24-9","413","12.5"
"","Valparaiso","33","28-5","413","12.5"
"173","UNCW","31","18-13","388","12.5"
"174","N.C. Central","33","25-8","414","12.5"
"","Loyola Chicago","33","20-13","414","12.5"
"","UNC Greensboro","33","11-22","414","12.5"
"177","Nebraska","31","13-18","389","12.5"
"","Siena","31","11-20","389","12.5"
"179","Marquette","32","13-19","402","12.6"
"180","Western Ill.","28","8-20","352","12.6"
"181","Pacific","31","12-19","390","12.6"
"182","Campbell","32","10-22","403","12.6"
"183","Oakland","33","16-17","416","12.6"
"184","Cal St. Fullerton","31","9-22","391","12.6"
"185","SMU","33","27-6","417","12.6"
"186","New Mexico","31","15-16","392","12.6"
"","Georgetown","31","21-10","392","12.6"
"188","Fla. Atlantic","29","9-20","367","12.7"
"189","Bradley","33","9-24","418","12.7"
"190","North Carolina","35","24-11","444","12.7"
"191","Yale","32","22-10","406","12.7"
"192","ETSU","30","16-14","381","12.7"
"193","Georgia Tech","31","12-19","394","12.7"
"194","Texas","33","20-13","420","12.7"
"195","Milwaukee","30","14-16","382","12.7"
"","Ohio","30","10-20","382","12.7"
"197","Texas St.","31","14-17","395","12.7"
"198","Georgia","32","21-11","408","12.8"
"","A&M-Corpus Christi","32","19-13","408","12.8"
"200","Fairfield","31","7-24","396","12.8"
"201","Cincinnati","32","22-10","409","12.8"
"202","Southern Ill.","33","12-21","422","12.8"
"203","Kansas","34","26-8","435","12.8"
"204","Tulane","31","15-16","397","12.8"
"205","Dartmouth","28","14-14","359","12.8"
"206","Fairleigh Dickinson","29","8-21","372","12.8"
"207","Utah Valley","30","11-19","385","12.8"
"208","Vermont","31","18-13","398","12.8"
"209","Miami (OH)","32","13-19","411","12.8"
"210","South Carolina","33","17-16","424","12.8"
"211","Evansville","31","19-12","399","12.9"
"212","Illinois St.","33","21-12","425","12.9"
"213","Western Ky.","32","20-12","413","12.9"
"214","Monmouth","33","18-15","426","12.9"
"215","Auburn","35","15-20","452","12.9"
"216","Loyola Maryland","30","11-19","388","12.9"
"217","Samford","32","13-19","414","12.9"
"218","Presbyterian","32","10-22","415","13.0"
"219","UCF","30","12-18","390","13.0"
"","La Salle","33","17-16","429","13.0"
"221","Rutgers","32","10-22","417","13.0"
"","Missouri","32","9-23","417","13.0"
"223","James Madison","33","19-14","431","13.1"
"224","Chattanooga","32","22-10","418","13.1"
"","West Virginia","32","23-9","418","13.1"
"226","The Citadel","30","11-19","392","13.1"
"227","Middle Tenn.","35","19-16","458","13.1"
"228","Texas Southern","34","22-12","445","13.1"
"229","Purdue","33","21-12","432","13.1"
"230","Lehigh","30","16-14","393","13.1"
"231","Sam Houston St.","33","25-8","433","13.1"
"232","Vanderbilt","32","19-13","420","13.1"
"233","Southeast Mo. St.","30","13-17","394","13.1"
"234","St. Francis Brooklyn","34","23-11","447","13.1"
"235","CSUN","33","9-24","435","13.2"
"236","Drake","31","9-22","409","13.2"
"237","Army West Point","30","15-15","396","13.2"
"","Southern U.","35","18-17","462","13.2"
"239","Detroit Mercy","33","15-18","436","13.2"
"240","Towson","32","12-20","423","13.2"
"241","Colorado","32","15-17","424","13.3"
"","Kansas St.","32","15-17","424","13.3"
"243","Furman","33","11-22","438","13.3"
"244","Houston","32","13-19","425","13.3"
"245","Lipscomb","31","14-17","412","13.3"
"246","UC Riverside","31","14-17","413","13.3"
"247","Elon","33","15-18","440","13.3"
"248","Hawaii","35","22-13","467","13.3"
"249","Memphis","32","18-14","427","13.3"
"","UC Davis","32","25-7","427","13.3"
"251","Wake Forest","32","13-19","428","13.4"
"","DePaul","32","12-20","428","13.4"
"253","SIUE","28","12-16","375","13.4"
"254","Weber St.","30","13-17","402","13.4"
"","Delaware St.","35","18-17","469","13.4"
"256","Seattle U","31","16-15","416","13.4"
"257","UMKC","33","14-19","443","13.4"
"258","Arkansas St.","29","11-18","390","13.4"
"259","UTRGV","31","10-21","417","13.5"
"260","Coppin St.","31","8-23","418","13.5"
"261","Long Beach St.","33","16-17","445","13.5"
"262","Norfolk St.","34","20-14","460","13.5"
"263","Binghamton","32","6-26","433","13.5"
"264","North Texas","31","14-17","420","13.5"
"265","Southern Utah","29","10-19","393","13.6"
"266","UAB","34","19-15","461","13.6"
"267","Morehead St.","34","17-17","462","13.6"
"268","Charlotte","32","14-18","435","13.6"
"","Western Caro.","32","15-17","435","13.6"
"270","Niagara","30","8-22","408","13.6"
"271","Loyola Marymount","31","8-23","422","13.6"
"272","South Fla.","32","9-23","436","13.6"
"","Marist","32","7-25","436","13.6"
"274","Rhode Island","32","23-9","438","13.7"
