"1","Pepperdine","31","18-13","505","133","26.3"
"2","Rhode Island","32","23-9","439","118","26.9"
"3","Kentucky","34","34-0","570","156","27.4"
"4","FGCU","32","22-10","650","183","28.2"
"5","N.C. Central","33","25-8","577","163","28.2"
"6","Fla. Atlantic","29","9-20","340","98","28.8"
"7","Prairie View","33","15-18","534","156","29.2"
"8","Louisville","32","24-8","547","160","29.3"
"9","La.-Monroe","33","21-12","641","188","29.3"
"10","New Mexico St.","33","23-10","409","120","29.3"
"11","Utah St.","31","18-13","637","189","29.7"
"12","North Carolina","35","24-11","763","227","29.8"
"13","Southern U.","35","18-17","605","181","29.9"
"14","Seton Hall","31","16-15","557","167","30.0"
"15","Baylor","33","24-9","637","191","30.0"
"16","Davidson","31","24-7","582","175","30.1"
"17","Texas St.","31","14-17","528","159","30.1"
"18","Oregon St.","31","17-14","609","184","30.2"
"19","Virginia","32","29-3","584","177","30.3"
"20","San Diego St.","34","26-8","567","172","30.3"
"21","Memphis","32","18-14","540","164","30.4"
"22","LIU Brooklyn","30","12-18","585","178","30.4"
"23","Ga. Southern","31","22-9","622","190","30.5"
"24","Butler","32","22-10","571","175","30.6"
"25","Texas A&M","32","21-11","721","221","30.7"
"26","USC Upstate","35","24-11","772","237","30.7"
"27","New Hampshire","32","19-13","550","169","30.7"
"28","Richmond","32","19-13","491","151","30.8"
"29","Boise St.","33","25-8","611","188","30.8"
"30","Villanova","34","32-2","603","186","30.8"
"31","Wofford","34","28-6","551","170","30.9"
"32","Temple","33","23-10","583","180","30.9"
"33","Kansas","34","26-8","631","195","30.9"
"34","Georgia","32","21-11","647","200","30.9"
"35","Oklahoma","32","22-10","637","197","30.9"
"36","Yale","32","22-10","552","171","31.0"
"37","Old Dominion","31","24-7","571","177","31.0"
"38","Saint Peter's","34","16-18","600","187","31.2"
"39","DePaul","32","12-20","532","166","31.2"
"40","Sam Houston St.","33","25-8","512","160","31.3"
"41","Maryland","33","27-6","713","223","31.3"
"42","East Carolina","33","14-19","636","199","31.3"
"43","LSU","32","22-10","575","180","31.3"
"44","North Florida","34","23-11","549","172","31.3"
"45","New Mexico","31","15-16","668","210","31.4"
"46","Syracuse","31","18-13","645","203","31.5"
"47","UNI","33","30-3","625","197","31.5"
"48","Bryant","31","16-15","609","192","31.5"
"49","Howard","32","16-16","669","211","31.5"
"50","Saint Francis (PA)","32","16-16","614","194","31.6"
"51","La Salle","33","17-16","525","166","31.6"
"52","Vermont","31","18-13","452","143","31.6"
"53","Toledo","33","20-13","739","234","31.7"
"54","Dayton","33","25-8","571","181","31.7"
"55","A&M-Corpus Christi","32","19-13","570","181","31.8"
