"1","Davidson","31","24-7","534","297","1.80"
"2","Wisconsin","34","31-3","432","252","1.71"
"3","Pittsburgh","34","19-15","561","336","1.67"
"4","Notre Dame","34","29-5","514","319","1.61"
"5","Gonzaga","34","32-2","561","359","1.56"
"6","Wichita St.","32","28-4","445","301","1.48"
"7","Michigan St.","34","23-11","582","395","1.47"
"8","Iowa St.","33","25-8","534","364","1.47"
"9","Villanova","34","32-2","541","369","1.47"
"10","BYU","35","25-10","594","417","1.42"
"11","Lafayette","32","20-12","499","351","1.42"
"12","USC Upstate","35","24-11","526","372","1.41"
"13","North Carolina","35","24-11","621","444","1.40"
"14","UC Santa Barbara","32","19-13","491","352","1.39"
"15","Kentucky","34","34-0","500","361","1.39"
"16","Duke","33","29-4","512","371","1.38"
"17","Central Mich.","32","23-9","448","325","1.38"
"18","Hofstra","33","20-13","510","370","1.38"
"19","Utah St.","31","18-13","445","323","1.38"
"20","Colorado St.","33","27-6","486","353","1.38"
"21","Arkansas","34","26-8","549","399","1.38"
"22","Ohio St.","33","23-10","509","373","1.36"
"23","Virginia","32","29-3","413","304","1.36"
"24","Xavier","34","21-13","557","411","1.36"
"25","Denver","30","12-18","457","338","1.35"
"26","Richmond","32","19-13","429","319","1.34"
"27","Murray St.","33","28-5","513","382","1.34"
"28","Iona","35","26-9","573","427","1.34"
"29","Air Force","31","14-17","483","366","1.32"
"30","Gardner-Webb","34","20-14","551","418","1.32"
"31","High Point","31","22-9","460","349","1.32"
"32","Sacramento St.","31","20-11","443","339","1.31"
"33","Minnesota","33","18-15","519","400","1.30"
"34","Miami (FL)","34","22-12","446","345","1.29"
"35","Eastern Ky.","31","20-11","458","355","1.29"
"36","Northwestern","32","15-17","460","357","1.29"
"37","Northwestern St.","31","19-12","492","382","1.29"
"38","William & Mary","33","20-13","487","379","1.28"
"39","Wyoming","34","25-9","487","380","1.28"
"40","Georgia St.","33","24-9","450","352","1.28"
"41","Louisiana Tech","34","26-8","475","372","1.28"
"42","Iowa","32","21-11","460","361","1.27"
"43","Syracuse","31","18-13","469","369","1.27"
"44","Arizona","34","31-3","483","381","1.27"
"45","SFA","33","29-4","587","465","1.26"
"46","Saint Mary's (CA)","30","21-9","457","363","1.26"
"47","Utah","32","24-8","458","366","1.25"
"48","Mercer","33","18-15","437","350","1.25"
"49","Michigan","32","16-16","382","306","1.25"
"50","Oakland","33","16-17","517","416","1.24"
"51","Temple","33","23-10","406","328","1.24"
"52","Washington St.","31","13-18","453","367","1.23"
"53","UC Irvine","33","21-12","470","382","1.23"
"54","McNeese","31","15-16","409","333","1.23"
"55","SMU","33","27-6","512","417","1.23"
"56","Old Dominion","31","24-7","413","337","1.23"
"57","Wofford","34","28-6","454","371","1.22"
"58","Duquesne","31","12-19","466","381","1.22"
"59","Indiana","33","20-13","463","379","1.22"
"60","Eastern Wash.","34","26-8","448","367","1.22"
"61","Portland","32","17-15","472","390","1.21"
"62","Evansville","31","19-12","482","399","1.21"
"63","Purdue Fort Wayne","30","16-14","425","352","1.21"
"64","Oregon","34","25-9","484","401","1.21"
"65","UNLV","33","18-15","453","376","1.20"
"66","Youngstown St.","32","11-21","450","374","1.20"
"67","Dayton","33","25-8","456","379","1.20"
"68","Green Bay","32","24-8","451","377","1.20"
"69","Texas A&M","32","21-11","471","395","1.19"
"70","Montana","33","20-13","466","391","1.19"
"71","Marquette","32","13-19","479","402","1.19"
"72","Providence","33","22-11","465","391","1.19"
"73","FGCU","32","22-10","449","378","1.19"
"74","Illinois","33","19-14","389","328","1.19"
"75","VCU","35","26-9","442","373","1.18"
"76","Northern Colo.","30","15-15","370","313","1.18"
"77","San Francisco","32","14-18","443","376","1.18"
"78","Bucknell","33","19-14","431","366","1.18"
"79","North Florida","34","23-11","491","417","1.18"
"80","Boise St.","33","25-8","399","339","1.18"
"81","Colgate","33","16-17","446","379","1.18"
"82","Portland St.","29","15-14","381","324","1.18"
"83","St. John's (NY)","32","21-11","402","342","1.18"
"84","Ole Miss","33","21-12","434","370","1.17"
"85","UCLA","33","20-13","459","392","1.17"
"86","Baylor","33","24-9","483","413","1.17"
"87","East Carolina","33","14-19","443","379","1.17"
"88","Buffalo","32","23-9","421","361","1.17"
"89","Little Rock","31","13-18","380","326","1.17"
"90","Canisius","30","16-14","420","361","1.16"
"91","Vanderbilt","32","19-13","488","420","1.16"
"92","Cal Poly","29","13-16","295","255","1.16"
"93","Creighton","33","14-19","449","391","1.15"
"94","La.-Monroe","33","21-12","434","380","1.14"
"95","Washington","31","16-15","412","361","1.14"
"96","Stanford","33","20-13","405","355","1.14"
"97","Purdue","33","21-12","492","432","1.14"
"98","UNI","33","30-3","394","346","1.14"
"99","Charleston So.","30","19-11","386","342","1.13"
"100","California","33","18-15","411","365","1.13"
"101","Idaho","30","13-17","405","360","1.13"
"102","Belmont","32","22-10","492","439","1.12"
"103","Radford","32","21-11","426","381","1.12"
"104","Santa Clara","32","14-18","379","339","1.12"
"105","N.C. Central","33","25-8","461","414","1.11"
"106","UTEP","33","22-11","452","406","1.11"
"107","West Virginia","32","23-9","465","418","1.11"
"108","Western Ky.","32","20-12","456","413","1.10"
"109","Sam Houston St.","33","25-8","478","433","1.10"
"110","NC State","33","20-13","383","347","1.10"
"111","American","33","17-16","408","370","1.10"
"112","UIC","34","10-24","413","375","1.10"
"113","TCU","33","18-15","435","395","1.10"
"114","Army West Point","30","15-15","436","396","1.10"
"115","Eastern Ill.","32","18-14","421","383","1.10"
"116","UT Martin","30","18-12","380","346","1.10"
"117","Cleveland St.","32","18-14","417","380","1.10"
"118","Harvard","29","22-7","375","342","1.10"
"119","Lehigh","30","16-14","429","393","1.09"
"120","Wright St.","31","11-20","407","373","1.09"
"121","Boston College","32","13-19","421","389","1.08"
"122","Navy","32","13-19","423","391","1.08"
"123","Memphis","32","18-14","460","427","1.08"
"124","Yale","32","22-10","437","406","1.08"
"125","NJIT","30","19-11","453","421","1.08"
"126","Pepperdine","31","18-13","415","386","1.08"
"127","LSU","32","22-10","502","468","1.07"
"128","Morehead St.","34","17-17","495","462","1.07"
"129","Sacred Heart","32","15-17","469","439","1.07"
"130","Princeton","30","16-14","391","366","1.07"
"131","Toledo","33","20-13","432","405","1.07"
"132","Western Mich.","33","20-13","416","391","1.06"
"133","San Diego","31","15-16","388","365","1.06"
"134","UAB","34","19-15","490","461","1.06"
"135","Siena","31","11-20","411","389","1.06"
"136","Bowling Green","32","21-11","396","375","1.06"
"137","Florida","33","16-17","431","409","1.05"
"138","Wake Forest","32","13-19","451","428","1.05"
"139","Lipscomb","31","14-17","432","412","1.05"
"140","CSU Bakersfield","33","14-19","427","409","1.04"
"141","Valparaiso","33","28-5","431","413","1.04"
"142","South Dakota","33","17-16","388","372","1.04"
"143","Bryant","31","16-15","381","366","1.04"
"144","Georgetown","31","21-10","408","392","1.04"
"145","Campbell","32","10-22","419","403","1.04"
"146","Loyola Chicago","33","20-13","430","414","1.04"
"147","Northeastern","34","23-11","485","467","1.04"
"148","Kansas","34","26-8","451","435","1.04"
"149","Texas","33","20-13","435","420","1.04"
"150","South Dakota St.","33","23-10","396","383","1.03"
"151","Oklahoma","32","22-10","400","388","1.03"
"152","Akron","35","21-14","435","422","1.03"
