"1","Kentucky","34","34-0","2547","74.9","1835","54.0","20.9"
"2","Gonzaga","34","32-2","2690","79.1","2071","60.9","18.2"
"3","Arizona","34","31-3","2599","76.4","1993","58.6","17.8"
"4","Wisconsin","34","31-3","2444","71.9","1908","56.1","15.8"
"5","Villanova","34","32-2","2593","76.3","2070","60.9","15.4"
"6","Utah","32","24-8","2307","72.1","1822","56.9","15.2"
"7","Duke","33","29-4","2660","80.6","2164","65.6","15.0"
"8","SFA","33","29-4","2622","79.5","2129","64.5","14.9"
"9","Virginia","32","29-3","2091","65.3","1622","50.7","14.7"
"10","Sam Houston St.","33","25-8","2435","73.8","1959","59.4","14.4"
"11","Wichita St.","32","28-4","2231","69.7","1786","55.8","13.9"
"12","N.C. Central","33","25-8","2278","69.0","1821","55.2","13.8"
"13","Ohio St.","33","23-10","2502","75.8","2057","62.3","13.5"
"14","Notre Dame","34","29-5","2680","78.8","2232","65.6","13.2"
"15","Murray St.","33","28-5","2612","79.2","2233","67.7","11.5"
"16","USC Upstate","35","24-11","2530","72.3","2138","61.1","11.2"
"17","UNI","33","30-3","2157","65.4","1792","54.3","11.1"
"18","Davidson","31","24-7","2477","79.9","2138","69.0","10.9"
"19","BYU","35","25-10","2931","83.7","2561","73.2","10.6"
"20","Valparaiso","33","28-5","2304","69.8","1956","59.3","10.5"
"21","Boise St.","33","25-8","2335","70.8","1989","60.3","10.5"
"22","Coastal Caro.","33","24-9","2366","71.7","2035","61.7","10.0"
"23","Central Mich.","32","23-9","2504","78.3","2187","68.3","9.9"
"24","Georgia St.","33","24-9","2375","72.0","2053","62.2","9.8"
"25","Louisville","32","24-8","2215","69.2","1905","59.5","9.7"
"26","SMU","33","27-6","2291","69.4","1972","59.8","9.7"
"27","North Carolina","35","24-11","2727","77.9","2394","68.4","9.5"
"28","Oklahoma","32","22-10","2302","71.9","2008","62.8","9.2"
"29","Baylor","33","24-9","2293","69.5","1991","60.3","9.2"
"","New Mexico St.","33","23-10","2260","68.5","1958","59.3","9.2"
"31","Iowa St.","33","25-8","2586","78.4","2286","69.3","9.1"
"32","South Dakota St.","33","23-10","2407","72.9","2109","63.9","9.0"
"33","Eastern Ky.","31","20-11","2238","72.2","1965","63.4","8.8"
"34","San Diego St.","34","26-8","2101","61.8","1807","53.1","8.6"
"35","Old Dominion","31","24-7","2026","65.4","1758","56.7","8.6"
"36","Hofstra","33","20-13","2587","78.4","2303","69.8","8.6"
"37","Colorado St.","33","27-6","2378","72.1","2095","63.5","8.6"
"38","Michigan St.","34","23-11","2444","71.9","2156","63.4","8.5"
"39","Vermont","31","18-13","2051","66.2","1789","57.7","8.5"
"40","Butler","32","22-10","2226","69.6","1958","61.2","8.4"
"41","Louisiana Tech","34","26-8","2489","73.2","2213","65.1","8.1"
"42","Green Bay","32","24-8","2196","68.6","1937","60.5","8.1"
"43","Louisiana","34","21-13","2636","77.5","2361","69.4","8.1"
"44","Rhode Island","32","23-9","2167","67.7","1912","59.8","8.0"
"45","Ga. Southern","31","22-9","2112","68.1","1865","60.2","8.0"
"46","North Florida","34","23-11","2574","75.7","2304","67.8","7.9"
"47","Arkansas","34","26-8","2653","78.0","2385","70.1","7.9"
"48","Texas","33","20-13","2242","67.9","1993","60.4","7.5"
"49","Iowa","32","21-11","2221","69.4","1980","61.9","7.5"
"50","Dayton","33","25-8","2251","68.2","2010","60.9","7.3"
"51","Yale","32","22-10","2164","67.6","1931","60.3","7.3"
"52","Wofford","34","28-6","2278","67.0","2033","59.8","7.2"
"53","Eastern Wash.","34","26-8","2746","80.8","2504","73.6","7.1"
"54","West Virginia","32","23-9","2366","73.9","2139","66.8","7.1"
"","Cincinnati","32","22-10","1996","62.4","1769","55.3","7.1"
"56","VCU","35","26-9","2537","72.5","2293","65.5","7.0"
"57","Harvard","29","22-7","1861","64.2","1660","57.2","6.9"
"58","Buffalo","32","23-9","2400","75.0","2185","68.3","6.7"
"59","Minnesota","33","18-15","2449","74.2","2233","67.7","6.5"
"60","Kansas","34","26-8","2421","71.2","2199","64.7","6.5"
"61","William & Mary","33","20-13","2414","73.2","2208","66.9","6.2"
"","Maryland","33","27-6","2293","69.5","2087","63.2","6.2"
"63","Iona","35","26-9","2782","79.5","2564","73.3","6.2"
"64","Winthrop","32","19-13","2356","73.6","2159","67.5","6.2"
"","Vanderbilt","32","19-13","2230","69.7","2033","63.5","6.2"
"66","Illinois St.","33","21-12","2267","68.7","2064","62.5","6.2"
"67","UC Davis","32","25-7","2263","70.7","2068","64.6","6.1"
"68","Georgetown","31","21-10","2192","70.7","2004","64.6","6.1"
"69","Indiana","33","20-13","2557","77.5","2357","71.4","6.1"
"70","Eastern Mich.","34","21-13","2362","69.5","2159","63.5","6.0"
"71","LSU","32","22-10","2358","73.7","2167","67.7","6.0"
"72","Xavier","34","21-13","2501","73.6","2300","67.6","5.9"
"73","George Washington","34","22-12","2277","67.0","2079","61.1","5.8"
"74","TCU","33","18-15","2249","68.2","2058","62.4","5.8"
"75","Chattanooga","32","22-10","2325","72.7","2141","66.9","5.8"
"76","Wyoming","34","25-9","2097","61.7","1903","56.0","5.7"
"77","Saint Mary's (CA)","30","21-9","2077","69.2","1909","63.6","5.6"
"78","Stony Brook","34","23-11","2220","65.3","2030","59.7","5.6"
"79","UC Irvine","33","21-12","2240","67.9","2056","62.3","5.6"
"80","High Point","31","22-9","2272","73.3","2101","67.8","5.5"
"81","Illinois","33","19-14","2281","69.1","2100","63.6","5.5"
"82","New Hampshire","32","19-13","2148","67.1","1973","61.7","5.5"
"83","Purdue","33","21-12","2308","69.9","2129","64.5","5.4"
"84","UTEP","33","22-11","2282","69.2","2104","63.8","5.4"
"85","Texas A&M","32","21-11","2164","67.6","1993","62.3","5.3"
"86","Cleveland St.","32","18-14","2131","66.6","1961","61.3","5.3"
"87","Albany (NY)","32","24-8","2096","65.5","1927","60.2","5.3"
"88","Alabama St.","29","19-10","2090","72.1","1937","66.8","5.3"
"89","Miami (FL)","34","22-12","2332","68.6","2154","63.4","5.2"
"90","Charleston So.","30","19-11","2221","74.0","2065","68.8","5.2"
"91","Akron","35","21-14","2382","68.1","2203","62.9","5.1"
"92","Ole Miss","33","21-12","2418","73.3","2250","68.2","5.1"
"93","Radford","32","21-11","2327","72.7","2166","67.7","5.0"
"94","Oklahoma St.","31","18-13","2087","67.3","1932","62.3","5.0"
"95","Stanford","33","20-13","2391","72.5","2227","67.5","5.0"
"","NC State","33","20-13","2323","70.4","2159","65.4","5.0"
"97","Richmond","32","19-13","2092","65.4","1935","60.5","4.9"
"98","St. Francis Brooklyn","34","23-11","2344","68.9","2178","64.1","4.9"
"99","Oregon","34","25-9","2569","75.6","2405","70.7","4.8"
"100","Morehead St.","34","17-17","2418","71.1","2255","66.3","4.8"
"101","UT Martin","30","18-12","2090","69.7","1948","64.9","4.7"
"102","Providence","33","22-11","2317","70.2","2161","65.5","4.7"
"103","UC Santa Barbara","32","19-13","2171","67.8","2021","63.2","4.7"
"104","Hawaii","35","22-13","2551","72.9","2387","68.2","4.7"
"105","Evansville","31","19-12","2148","69.3","2003","64.6","4.7"
"106","NJIT","30","19-11","2149","71.6","2011","67.0","4.6"
"107","La.-Monroe","33","21-12","2121","64.3","1970","59.7","4.6"
"108","FGCU","32","22-10","2155","67.3","2010","62.8","4.5"
"109","Bowling Green","32","21-11","2135","66.7","1994","62.3","4.4"
"110","Tulsa","33","23-10","2126","64.4","1981","60.0","4.4"
"111","UConn","34","20-14","2182","64.2","2033","59.8","4.4"
"112","Western Ky.","32","20-12","2285","71.4","2149","67.2","4.3"
"","Memphis","32","18-14","2155","67.3","2019","63.1","4.3"
"114","Toledo","33","20-13","2483","75.2","2343","71.0","4.2"
"115","Syracuse","31","18-13","2096","67.6","1965","63.4","4.2"
"116","Temple","33","23-10","2139","64.8","2000","60.6","4.2"
"117","Mercer","33","18-15","2193","66.5","2055","62.3","4.2"
"118","Georgia","32","21-11","2187","68.3","2054","64.2","4.2"
"119","Belmont","32","22-10","2383","74.5","2251","70.3","4.1"
"120","UCLA","33","20-13","2376","72.0","2245","68.0","4.0"
"121","Montana","33","20-13","2347","71.1","2219","67.2","3.9"
"122","Norfolk St.","34","20-14","2385","70.1","2254","66.3","3.9"
"123","UNLV","33","18-15","2250","68.2","2125","64.4","3.8"
"124","Florida","33","16-17","2101","63.7","1980","60.0","3.7"
"125","St. John's (NY)","32","21-11","2279","71.2","2164","67.6","3.6"
"126","Northeastern","34","23-11","2332","68.6","2210","65.0","3.6"
"127","Alabama","33","19-14","2214","67.1","2107","63.8","3.2"
"128","Purdue Fort Wayne","30","16-14","2094","69.8","1999","66.6","3.2"
"129","Princeton","30","16-14","2066","68.9","1972","65.7","3.1"
"130","South Carolina","33","17-16","2146","65.0","2046","62.0","3.0"
"131","Arizona St.","32","17-15","2222","69.4","2126","66.4","3.0"
"","Kent St.","32","21-11","2103","65.7","2007","62.7","3.0"
"","North Dakota St.","32","23-9","2065","64.5","1969","61.5","3.0"
"134","Utah St.","31","18-13","2064","66.6","1973","63.6","2.9"
"135","Sacramento St.","31","20-11","2196","70.8","2106","67.9","2.9"
"136","Columbia","28","13-15","1816","64.9","1737","62.0","2.8"
"137","St. Bonaventure","31","18-13","2085","67.3","2005","64.7","2.6"
"138","Western Mich.","33","20-13","2344","71.0","2268","68.7","2.3"
"139","A&M-Corpus Christi","32","19-13","2126","66.4","2054","64.2","2.3"
"140","Quinnipiac","30","15-15","2092","69.7","2026","67.5","2.2"
"141","CSU Bakersfield","33","14-19","2100","63.6","2028","61.5","2.2"
"142","Portland","32","17-15","2249","70.3","2180","68.1","2.2"
"143","Pepperdine","31","18-13","1975","63.7","1910","61.6","2.1"
"144","ETSU","30","16-14","2201","73.4","2140","71.3","2.0"
"145","Manhattan","33","19-14","2300","69.7","2234","67.7","2.0"
"146","Canisius","30","16-14","1926","64.2","1868","62.3","1.9"
"147","UNC Asheville","31","15-16","2242","72.3","2183","70.4","1.9"
"148","San Diego","31","15-16","2006","64.7","1949","62.9","1.8"
"149","Lafayette","32","20-12","2374","74.2","2316","72.4","1.8"
"150","Northwestern St.","31","19-12","2608","84.1","2552","82.3","1.8"
"151","UNCW","31","18-13","2168","69.9","2113","68.2","1.8"
"","New Mexico","31","15-16","1921","62.0","1866","60.2","1.8"
"153","Loyola Chicago","33","20-13","2047","62.0","1989","60.3","1.8"
"154","Oregon St.","31","17-14","1887","60.9","1834","59.2","1.7"
"155","Texas St.","31","14-17","1905","61.5","1854","59.8","1.6"
"156","Colgate","33","16-17","2177","66.0","2125","64.4","1.6"
"157","Rider","33","21-12","2153","65.2","2103","63.7","1.5"
"158","San Francisco","32","14-18","2215","69.2","2167","67.7","1.5"
"159","Pittsburgh","34","19-15","2279","67.0","2230","65.6","1.4"
"160","Middle Tenn.","35","19-16","2229","63.7","2179","62.3","1.4"
"161","Charlotte","32","14-18","2362","73.8","2317","72.4","1.4"
"162","Lehigh","30","16-14","2042","68.1","2000","66.7","1.4"
"163","Northern Colo.","30","15-15","2242","74.7","2203","73.4","1.3"
"164","Robert Morris","33","19-14","2277","69.0","2235","67.7","1.3"
"165","Oral Roberts","32","18-14","2208","69.0","2170","67.8","1.2"
"166","UAB","34","19-15","2341","68.9","2301","67.7","1.2"
"167","Northern Ariz.","33","19-14","2246","68.1","2208","66.9","1.2"
"168","Cal Poly","29","13-16","1752","60.4","1721","59.3","1.1"
"169","Idaho","30","13-17","2301","76.7","2269","75.6","1.1"
"170","Cornell","30","13-17","1868","62.3","1838","61.3","1.0"
"171","Gardner-Webb","34","20-14","2541","74.7","2508","73.8","1.0"
"","Saint Peter's","34","16-18","2081","61.2","2048","60.2","1.0"
"173","Southern U.","35","18-17","2259","64.5","2226","63.6","0.9"
"174","La Salle","33","17-16","2086","63.2","2055","62.3","0.9"
"175","SIUE","28","12-16","1909","68.2","1884","67.3","0.9"
"176","Howard","32","16-16","2032","63.5","2004","62.6","0.9"
"177","Colorado","32","15-17","2193","68.5","2167","67.7","0.8"
"178","Michigan","32","16-16","2071","64.7","2046","63.9","0.8"
"179","Tennessee Tech","30","12-18","2118","70.6","2095","69.8","0.8"
"","Southeast Mo. St.","30","13-17","2087","69.6","2064","68.8","0.8"
"181","Dartmouth","28","14-14","1763","63.0","1742","62.2","0.8"
"182","Washington","31","16-15","2128","68.6","2105","67.9","0.7"
"183","Texas Southern","34","22-12","2318","68.2","2293","67.4","0.7"
"184","Monmouth","33","18-15","2134","64.7","2110","63.9","0.7"
"185","Penn St.","34","18-16","2273","66.9","2250","66.2","0.7"
"186","Air Force","31","14-17","2037","65.7","2017","65.1","0.6"
"187","Seattle U","31","16-15","1941","62.6","1922","62.0","0.6"
"188","UMES","32","18-14","2165","67.7","2146","67.1","0.6"
"189","Clemson","31","16-15","1944","62.7","1927","62.2","0.5"
"190","Lamar University","30","15-15","2146","71.5","2132","71.1","0.5"
"191","UT Arlington","31","16-15","2220","71.6","2206","71.2","0.5"
"192","Creighton","33","14-19","2221","67.3","2207","66.9","0.4"
"193","Seton Hall","31","16-15","2119","68.4","2107","68.0","0.4"
"194","Saint Francis (PA)","32","16-16","2061","64.4","2050","64.1","0.3"
"195","UTSA","30","14-16","2120","70.7","2111","70.4","0.3"
"196","American","33","17-16","1938","58.7","1933","58.6","0.2"
