"1","UConn","34","24-10","457","581","78.7"
"2","Villanova","34","29-5","516","664","77.7"
"3","Norfolk St.","33","17-16","616","795","77.5"
"4","St. Bonaventure","30","22-8","515","667","77.2"
"5","Milwaukee","33","20-13","554","718","77.2"
"6","Denver","31","16-15","408","530","77.0"
"7","Oakland","32","21-11","638","831","76.8"
"8","Monmouth","34","27-7","623","813","76.6"
"9","Northwestern St.","28","8-20","477","623","76.6"
"10","High Point","32","21-11","518","680","76.2"
"11","Davidson","33","20-13","503","661","76.1"
"12","Gonzaga","33","26-7","514","676","76.0"
"13","Maryland","33","25-8","506","666","76.0"
"14","George Washington","33","23-10","572","756","75.7"
"15","Pittsburgh","32","21-11","512","679","75.4"
"16","Virginia","33","26-7","426","565","75.4"
"17","UNI","34","22-12","432","574","75.3"
"18","Georgetown","33","15-18","529","704","75.1"
"19","Miami (FL)","32","25-7","527","702","75.1"
"20","Wofford","32","15-17","484","645","75.0"
"21","Ohio","32","21-11","517","689","75.0"
"22","Oral Roberts","31","14-17","498","665","74.9"
"23","Winthrop","32","23-9","566","756","74.9"
"24","Albany (NY)","32","24-8","601","803","74.8"
"25","Hartford","33","10-23","463","619","74.8"
"26","Toledo","32","17-15","489","655","74.7"
"27","Illinois","34","15-19","453","607","74.6"
"28","Texas Tech","31","19-12","546","732","74.6"
"29","NJIT","31","17-14","465","626","74.3"
"30","Omaha","31","18-13","592","797","74.3"
"31","Purdue","34","26-8","516","695","74.2"
"32","Tennessee Tech","30","19-11","556","749","74.2"
"33","Rice","32","12-20","573","773","74.1"
"34","Canisius","33","14-19","551","744","74.1"
"35","Manhattan","31","13-18","485","655","74.0"
"36","New Mexico","32","17-15","578","783","73.8"
"37","Colorado","33","22-11","575","779","73.8"
"38","South Dakota St.","32","25-7","549","744","73.8"
"39","North Carolina","34","28-6","520","705","73.8"
"40","A&M-Corpus Christi","32","25-7","522","708","73.7"
"41","Michigan","34","22-12","404","548","73.7"
"42","Notre Dame","32","21-11","450","612","73.5"
"43","Fairfield","32","19-13","463","630","73.5"
"44","Little Rock","33","29-4","420","572","73.4"
"45","Arkansas St.","31","11-20","562","766","73.4"
"46","Marist","30","7-23","451","615","73.3"
"47","Chattanooga","34","29-5","581","793","73.3"
"48","Jacksonville St.","31","8-23","415","567","73.2"
"49","Nevada","32","19-13","586","801","73.2"
"50","Butler","31","21-10","542","741","73.1"
"51","Loyola Chicago","32","15-17","413","565","73.1"
"52","Xavier","32","27-5","608","832","73.1"
"","Fla. Atlantic","33","8-25","456","624","73.1"
"54","SFA","32","27-5","477","653","73.0"
"55","Michigan St.","34","29-5","444","608","73.0"
"56","Eastern Ky.","31","15-16","511","700","73.0"
"57","Nebraska","34","16-18","470","644","73.0"
"58","Howard","32","12-20","667","914","73.0"
"59","Mercer","34","19-15","494","677","73.0"
"60","Oklahoma St.","32","12-20","477","654","72.9"
"61","Miami (OH)","33","13-20","471","646","72.9"
"62","The Citadel","32","10-22","514","705","72.9"
"63","Oklahoma","32","25-7","471","647","72.8"
"64","Northern Colo.","31","10-21","529","727","72.8"
"65","North Florida","34","22-12","454","624","72.8"
"66","Lehigh","32","17-15","411","565","72.7"
"67","Baylor","33","22-11","536","737","72.7"
"68","Providence","33","23-10","541","744","72.7"
"69","Idaho St.","31","16-15","509","700","72.7"
"70","Marquette","33","20-13","555","764","72.6"
"71","Washington","33","19-14","654","901","72.6"
"72","Loyola Marymount","31","14-17","389","536","72.6"
"73","Tennessee","34","15-19","523","721","72.5"
"74","Mississippi St.","31","14-17","398","549","72.5"
"75","Murray St.","31","17-14","444","613","72.4"
"76","Evansville","34","25-9","610","843","72.4"
"77","Portland","32","12-20","458","633","72.4"
"78","Valparaiso","33","27-6","510","705","72.3"
"79","Dartmouth","28","10-18","436","603","72.3"
"80","Indiana","32","25-7","449","621","72.3"
"81","Clemson","31","17-14","415","574","72.3"
"82","Utah Valley","30","12-18","454","628","72.3"
"83","VMI","30","9-21","360","498","72.3"
"84","Arizona","33","25-8","613","848","72.3"
"85","Memphis","34","19-15","643","890","72.2"
"86","Drake","31","7-24","406","562","72.2"
"87","Duke","33","23-10","572","792","72.2"
"88","Siena","34","21-13","586","812","72.2"
"89","Stetson","34","12-22","523","725","72.1"
"90","Eastern Mich.","33","18-15","616","854","72.1"
"91","Western Ill.","27","10-17","362","502","72.1"
"92","Belmont","31","20-11","454","630","72.1"
"93","New Hampshire","31","19-12","478","664","72.0"
"94","Iowa","31","21-10","456","634","71.9"
"95","Georgia Tech","33","19-14","461","641","71.9"
"96","William & Mary","31","20-11","457","636","71.9"
"97","Central Mich.","32","17-15","431","600","71.8"
"98","Samford","33","14-19","573","798","71.8"
"99","Santa Clara","31","11-20","425","592","71.8"
"100","South Carolina St.","34","19-15","514","716","71.8"
"101","Colorado St.","34","18-16","618","861","71.8"
"102","UAB","32","26-6","457","637","71.7"
"103","Campbell","30","12-18","495","690","71.7"
"104","CSUN","30","10-20","527","735","71.7"
"105","Purdue Fort Wayne","33","24-9","473","660","71.7"
"106","Liberty","32","13-19","311","434","71.7"
"107","Northeastern","33","18-15","504","704","71.6"
"108","Wichita St.","33","25-8","526","735","71.6"
"109","Houston Baptist","33","17-16","591","826","71.5"
"110","Wyoming","31","13-18","508","710","71.5"
"111","Boston U.","32","18-14","464","649","71.5"
"112","Bucknell","30","17-13","539","754","71.5"
"113","LIU Brooklyn","31","16-15","557","780","71.4"
"114","Utah","34","26-8","524","734","71.4"
"115","Oregon","34","28-6","580","813","71.3"
"116","Southern Miss.","29","8-21","385","540","71.3"
"117","Saint Joseph's","34","27-7","548","769","71.3"
"118","Iona","32","22-10","451","633","71.2"
"119","Southern Utah","29","5-24","426","598","71.2"
"120","Wagner","32","22-10","448","629","71.2"
"121","Loyola Maryland","30","9-21","465","653","71.2"
"122","Washington St.","31","9-22","393","552","71.2"
"123","Western Mich.","32","13-19","573","805","71.2"
"124","ETSU","34","23-11","525","738","71.1"
"125","Columbia","31","21-10","473","665","71.1"
"126","N.C. A&T","32","10-22","480","675","71.1"
"127","Youngstown St.","32","11-21","440","619","71.1"
"128","Presbyterian","31","11-20","437","615","71.1"
"129","Buffalo","34","20-14","600","845","71.0"
"130","UT Martin","33","19-14","476","671","70.9"
"131","Ole Miss","32","20-12","561","791","70.9"
"132","Idaho","33","21-12","536","756","70.9"
"133","Boise St.","32","20-12","535","755","70.9"
"134","UMES","32","10-22","459","648","70.8"
"135","Missouri","31","10-21","487","688","70.8"
"136","Longwood","33","10-23","450","636","70.8"
"137","Wisconsin","32","20-12","491","694","70.7"
"138","Minnesota","31","8-23","469","663","70.7"
"139","Iowa St.","32","21-11","358","507","70.6"
"140","Kansas","34","30-4","538","762","70.6"
"141","UC Santa Barbara","31","18-13","348","493","70.6"
"142","Princeton","28","22-6","398","564","70.6"
"143","Coppin St.","31","9-22","520","737","70.6"
"144","Vermont","34","21-13","486","689","70.5"
"145","IUPUI","32","13-19","428","607","70.5"
"146","Northern Ariz.","30","5-25","436","619","70.4"
"147","UC Riverside","33","14-19","471","669","70.4"
"148","Cincinnati","32","22-10","454","645","70.4"
"149","SIUE","28","6-22","413","587","70.4"
"150","Appalachian St.","31","9-22","493","701","70.3"
"151","Houston","31","22-9","457","650","70.3"
"152","Creighton","33","19-14","509","724","70.3"
"153","Saint Louis","32","11-21","459","653","70.3"
"154","Western Caro.","33","16-17","517","736","70.2"
"155","Georgia","32","19-13","550","783","70.2"
"156","UTSA","32","5-27","505","719","70.2"
"157","UNCW","32","25-7","520","741","70.2"
"158","La.-Monroe","34","20-14","454","647","70.2"
"159","Brown","28","8-20","421","600","70.2"
"160","South Dakota","32","14-18","418","596","70.1"
"161","Furman","34","19-15","528","753","70.1"
"162","Kennesaw St.","31","11-20","438","625","70.1"
"163","SMU","30","25-5","409","584","70.0"
"164","Virginia Tech","33","19-14","634","906","70.0"
"165","McNeese","29","9-20","440","629","70.0"
"166","Western Ky.","34","18-16","537","768","69.9"
"167","Ga. Southern","31","14-17","509","728","69.9"
"168","Morehead St.","32","20-12","476","681","69.9"
"169","Massachusetts","32","14-18","485","694","69.9"
"170","NC State","33","16-17","543","777","69.9"
"171","Detroit Mercy","31","16-15","555","795","69.8"
"172","Charlotte","33","14-19","478","685","69.8"
"173","Sam Houston St.","34","18-16","535","767","69.8"
"174","Fairleigh Dickinson","33","18-15","462","663","69.7"
"175","East Carolina","32","12-20","432","620","69.7"
"176","American","31","12-19","328","471","69.6"
"177","Saint Mary's (CA)","33","28-5","360","517","69.6"
"178","Louisiana","31","17-14","570","819","69.6"
"179","Tennessee St.","31","20-11","510","733","69.6"
"180","Penn St.","32","16-16","432","621","69.6"
"181","Army West Point","32","19-13","450","647","69.6"
"182","Florida St.","33","20-13","518","745","69.5"
"183","UT Arlington","33","23-10","527","758","69.5"
"184","Niagara","32","7-25","431","620","69.5"
"185","Lipscomb","33","12-21","483","695","69.5"
"186","Saint Francis (PA)","30","13-17","460","662","69.5"
"187","Vanderbilt","33","19-14","519","747","69.5"
"188","UNC Asheville","33","22-11","552","795","69.4"
"189","Montana","32","21-11","452","651","69.4"
"190","Wright St.","35","22-13","431","621","69.4"
"191","Arkansas","32","16-16","519","748","69.4"
"192","Cal St. Fullerton","30","10-20","515","743","69.3"
"193","Marshall","33","17-16","472","681","69.3"
"194","Indiana St.","32","15-17","530","765","69.3"
"195","Holy Cross","33","14-19","446","644","69.3"
"196","Fresno St.","34","25-9","549","793","69.2"
"197","Mt. St. Mary's","33","14-19","416","601","69.2"
"198","Utah St.","31","16-15","413","597","69.2"
"199","Lafayette","30","6-24","381","551","69.1"
"200","UCLA","32","15-17","450","651","69.1"
"201","Louisville","31","23-8","406","588","69.0"
"202","VCU","34","24-10","472","684","69.0"
"203","Ball St.","33","20-13","438","635","69.0"
"204","Georgia St.","30","16-14","412","598","68.9"
"205","Bethune-Cookman","32","14-18","411","597","68.8"
"206","BYU","33","23-10","506","735","68.8"
"207","Long Beach St.","35","20-15","534","776","68.8"
"208","Kansas St.","33","17-16","549","798","68.8"
"209","San Diego St.","34","25-9","562","817","68.8"
"210","Sacred Heart","30","12-18","478","695","68.8"
"211","Hofstra","33","24-9","554","806","68.7"
"212","Arizona St.","32","15-17","499","726","68.7"
"213","New Orleans","30","10-20","561","817","68.7"
"214","UCF","30","12-18","425","619","68.7"
"215","Prairie View","31","7-24","432","630","68.6"
"216","Montana St.","31","14-17","410","598","68.6"
"217","Duquesne","32","16-16","429","626","68.5"
"218","Southern Ill.","32","22-10","492","718","68.5"
"219","Northern Ill.","33","21-12","524","765","68.5"
"220","James Madison","32","21-11","467","682","68.5"
"221","Delaware","30","7-23","480","701","68.5"
"222","Drexel","31","6-25","434","634","68.5"
"223","Morgan St.","31","9-22","460","672","68.5"
"224","Akron","35","26-9","451","659","68.4"
"225","Temple","32","21-11","362","529","68.4"
"226","Alabama A&M","29","11-18","439","642","68.4"
"227","Alabama St.","31","14-17","426","623","68.4"
"228","UC Irvine","34","25-9","480","702","68.4"
"229","Stanford","30","15-15","508","743","68.4"
"230","Kentucky","34","26-8","531","777","68.3"
"231","Mississippi Val.","34","7-27","436","638","68.3"
"232","Air Force","32","14-18","483","707","68.3"
"233","UMBC","32","7-25","515","754","68.3"
"234","Syracuse","32","19-13","435","637","68.3"
"235","Fordham","30","17-13","394","577","68.3"
"236","Kent St.","32","19-13","508","744","68.3"
"237","Rider","33","13-20","435","638","68.2"
"238","UNC Greensboro","32","14-18","377","553","68.2"
