"","Harvard","14","16","46.7"
"211","Georgetown","15","18","45.5"
"212","Ga. Southern","14","17","45.2"
"","Sacramento St.","14","17","45.2"
"","Mississippi St.","14","17","45.2"
"","Montana St.","14","17","45.2"
"","Oral Roberts","14","17","45.2"
"","Alabama St.","14","17","45.2"
"","Loyola Marymount","14","17","45.2"
"219","Tennessee","15","19","44.1"
"","Illinois","15","19","44.1"
"221","Bethune-Cookman","14","18","43.8"
"","UNC Greensboro","14","18","43.8"
"","Air Force","14","18","43.8"
"","South Dakota","14","18","43.8"
"","Massachusetts","14","18","43.8"
"226","Saint Francis (PA)","13","17","43.3"
"","Colgate","13","17","43.3"
"","Eastern Ill.","13","17","43.3"
"229","Canisius","14","19","42.4"
"","UC Riverside","14","19","42.4"
"","Holy Cross","14","19","42.4"
"","South Alabama","14","19","42.4"
"","Charlotte","14","19","42.4"
"","Samford","14","19","42.4"
"","Mt. St. Mary's","14","19","42.4"
"236","Portland St.","13","18","41.9"
"","Manhattan","13","18","41.9"
"","Wyoming","13","18","41.9"
"239","Liberty","13","19","40.6"
"","Missouri St.","13","19","40.6"
"","N.C. Central","13","19","40.6"
"","Western Mich.","13","19","40.6"
"","FIU","13","19","40.6"
"","IUPUI","13","19","40.6"
"245","Sacred Heart","12","18","40.0"
"","Utah Valley","12","18","40.0"
"","UCF","12","18","40.0"
"","Campbell","12","18","40.0"
"249","Miami (OH)","13","20","39.4"
"","Rider","13","20","39.4"
"251","Penn","11","17","39.3"
"252","UMKC","12","19","38.7"
"","American","12","19","38.7"
"254","Alabama A&M","11","18","37.9"
"255","East Carolina","12","20","37.5"
"","Rice","12","20","37.5"
"","North Texas","12","20","37.5"
"","Oklahoma St.","12","20","37.5"
"","Portland","12","20","37.5"
"","Howard","12","20","37.5"
"261","Western Ill.","10","17","37.0"
"262","Lamar University","11","19","36.7"
"","UC Davis","11","19","36.7"
"264","TCU","12","21","36.4"
"","Lipscomb","12","21","36.4"
"","Southeastern La.","12","21","36.4"
"267","Dartmouth","10","18","35.7"
"","Cornell","10","18","35.7"
"269","Kennesaw St.","11","20","35.5"
"","Wake Forest","11","20","35.5"
"","Presbyterian","11","20","35.5"
"","Santa Clara","11","20","35.5"
"","Arkansas St.","11","20","35.5"
"","Auburn","11","20","35.5"
"275","Stetson","12","22","35.3"
"","Tulane","12","22","35.3"
"277","George Mason","11","21","34.4"
"","Saint Louis","11","21","34.4"
"","Youngstown St.","11","21","34.4"
"280","Cal Poly","10","20","33.3"
"","CSUN","10","20","33.3"
"","New Orleans","10","20","33.3"
"","Cal St. Fullerton","10","20","33.3"
"284","Nicholls St.","11","23","32.4"
"285","Northern Colo.","10","21","32.3"
"","Missouri","10","21","32.3"
"287","The Citadel","10","22","31.3"
"","UMES","10","22","31.3"
"","USC Upstate","10","22","31.3"
"","N.C. A&T","10","22","31.3"
"","Robert Morris","10","22","31.3"
"292","McNeese","9","20","31.0"
"293","Longwood","10","23","30.3"
"","Hartford","10","23","30.3"
"295","Loyola Maryland","9","21","30.0"
"","Quinnipiac","9","21","30.0"
"","San Diego","9","21","30.0"
"","Charleston So.","9","21","30.0"
"","VMI","9","21","30.0"
"300","Appalachian St.","9","22","29.0"
"","La Salle","9","22","29.0"
"","Coppin St.","9","22","29.0"
"","Troy","9","22","29.0"
"","Washington St.","9","22","29.0"
"","Morgan St.","9","22","29.0"
"","San Jose St.","9","22","29.0"
"","DePaul","9","22","29.0"
"308","Brown","8","20","28.6"
"","Pacific","8","20","28.6"
"","Northwestern St.","8","20","28.6"
"311","Cleveland St.","9","23","28.1"
"312","Southern Miss.","8","21","27.6"
"","Florida A&M","8","21","27.6"
"314","Binghamton","8","22","26.7"
"","UTRGV","8","22","26.7"
"","Maine","8","22","26.7"
"317","Bryant","8","23","25.8"
"","Jacksonville St.","8","23","25.8"
"","Minnesota","8","23","25.8"
"320","St. John's (NY)","8","24","25.0"
"","Central Ark.","7","21","25.0"
"322","Fla. Atlantic","8","25","24.2"
"","South Fla.","8","25","24.2"
"","Ark.-Pine Bluff","8","25","24.2"
"325","Grambling","7","23","23.3"
"","Marist","7","23","23.3"
"","Delaware","7","23","23.3"
"328","Prairie View","7","24","22.6"
"","Drake","7","24","22.6"
"330","Boston College","7","25","21.9"
"","Delaware St.","7","25","21.9"
"","UMBC","7","25","21.9"
"","Niagara","7","25","21.9"
"","Rutgers","7","25","21.9"
"335","SIUE","6","22","21.4"
"336","Mississippi Val.","7","27","20.6"
"337","Lafayette","6","24","20.0"
"338","Drexel","6","25","19.4"
"339","Southern Utah","5","24","17.2"
"","Southeast Mo. St.","5","24","17.2"
"341","Northern Ariz.","5","25","16.7"
"","UIC","5","25","16.7"
"343","UTSA","5","27","15.6"
"","Bradley","5","27","15.6"
"345","Central Conn. St.","4","25","13.8"
"346","Chicago St.","4","28","12.5"
Reclassifying
"NR","Grand Canyon","26","6","81.3"
"NR","Incarnate Word","17","12","58.6"
"NR","Abilene Christian","13","18","41.9"
"NR","UMass Lowell","11","18","37.9"
"NR","Northern Ky.","9","21","30.0"
