"1","Michigan St.","34","29-5","1424","41.9","1027","30.2","11.7"
"2","Yale","28","22-6","1131","40.4","821","29.3","11.1"
"3","Purdue","34","26-8","1392","40.9","1030","30.3","10.6"
"4","SMU","30","25-5","1183","39.4","878","29.3","10.2"
"5","New Mexico St.","34","23-11","1398","41.1","1064","31.3","9.8"
"6","Valparaiso","33","27-6","1381","41.8","1069","32.4","9.5"
"7","Arizona","33","25-8","1328","40.2","1024","31.0","9.2"
"8","Colorado","33","22-11","1400","42.4","1106","33.5","8.9"
"9","Louisiana","31","17-14","1289","41.6","1024","33.0","8.5"
"10","West Virginia","34","26-8","1332","39.2","1045","30.7","8.4"
"11","Mercer","34","19-15","1363","40.1","1077","31.7","8.4"
"12","North Carolina","34","28-6","1393","41.0","1112","32.7","8.3"
"13","UT Arlington","33","23-10","1447","43.8","1182","35.8","8.0"
"14","Baylor","33","22-11","1234","37.4","972","29.5","7.9"
"15","George Mason","32","11-21","1359","42.5","1107","34.6","7.9"
"","Stony Brook","32","26-6","1266","39.6","1014","31.7","7.9"
"17","Siena","34","21-13","1362","40.1","1097","32.3","7.8"
"18","Idaho","33","21-12","1230","37.3","976","29.6","7.7"
"19","Wagner","32","22-10","1284","40.1","1042","32.6","7.6"
"20","Xavier","32","27-5","1312","41.0","1072","33.5","7.5"
"21","Albany (NY)","32","24-8","1228","38.4","989","30.9","7.5"
"22","Pittsburgh","32","21-11","1222","38.2","985","30.8","7.4"
"23","Towson","32","20-12","1257","39.3","1022","31.9","7.3"
"24","Gonzaga","33","26-7","1307","39.6","1067","32.3","7.3"
"25","Indiana","32","25-7","1196","37.4","964","30.1","7.3"
"26","Georgia Tech","33","19-14","1288","39.0","1052","31.9","7.2"
"27","South Carolina","33","25-8","1350","40.9","1126","34.1","6.8"
"28","California","33","23-10","1319","40.0","1097","33.2","6.7"
"29","Louisville","31","23-8","1183","38.2","980","31.6","6.5"
"30","Old Dominion","35","22-13","1360","38.9","1142","32.6","6.2"
"31","Quinnipiac","30","9-21","1302","43.4","1130","37.7","5.7"
"32","San Diego St.","34","25-9","1318","38.8","1125","33.1","5.7"
"33","Morehead St.","32","20-12","1188","37.1","1008","31.5","5.6"
"34","George Washington","33","23-10","1250","37.9","1067","32.3","5.5"
"","Saint Mary's (CA)","33","28-5","1155","35.0","972","29.5","5.5"
"36","FGCU","34","21-13","1379","40.6","1194","35.1","5.4"
"","Kentucky","34","26-8","1318","38.8","1133","33.3","5.4"
"38","Western Ky.","34","18-16","1312","38.6","1128","33.2","5.4"
"39","Dayton","32","25-7","1237","38.7","1065","33.3","5.4"
"40","New Hampshire","31","19-12","1211","39.1","1045","33.7","5.4"
"41","Colorado St.","34","18-16","1359","40.0","1177","34.6","5.4"
"42","South Dakota St.","32","25-7","1212","37.9","1047","32.7","5.2"
"43","Hampton","31","21-10","1291","41.6","1132","36.5","5.1"
"44","Texas Southern","33","18-15","1247","37.8","1079","32.7","5.1"
"45","BYU","33","23-10","1355","41.1","1190","36.1","5.0"
"46","Kansas","34","30-4","1283","37.7","1117","32.9","4.9"
"47","Cincinnati","32","22-10","1260","39.4","1107","34.6","4.8"
"48","Navy","33","19-14","1187","36.0","1031","31.2","4.7"
"49","Hawaii","32","27-5","1200","37.5","1050","32.8","4.7"
"50","Wichita St.","33","25-8","1242","37.6","1089","33.0","4.6"
"51","Utah","34","26-8","1270","37.4","1118","32.9","4.5"
"52","Northern Ill.","33","21-12","1295","39.2","1148","34.8","4.5"
"53","Furman","34","19-15","1212","35.6","1063","31.3","4.4"
"54","Weber St.","34","26-8","1275","37.5","1127","33.1","4.4"
"55","Seton Hall","33","25-8","1321","40.0","1185","35.9","4.1"
"56","Coastal Caro.","30","19-11","1175","39.2","1054","35.1","4.0"
"57","CSU Bakersfield","32","24-8","1226","38.3","1097","34.3","4.0"
"","Kent St.","32","19-13","1205","37.7","1076","33.6","4.0"
"59","NC State","33","16-17","1306","39.6","1173","35.5","4.0"
"60","UAB","32","26-6","1231","38.5","1104","34.5","4.0"
"61","Texas A&M","34","26-8","1323","38.9","1191","35.0","3.9"
"62","New Mexico","32","17-15","1173","36.7","1053","32.9","3.8"
"63","Florida St.","33","20-13","1225","37.1","1104","33.5","3.7"
"64","Virginia","33","26-7","1052","31.9","935","28.3","3.5"
"65","Army West Point","32","19-13","1302","40.7","1189","37.2","3.5"
"66","James Madison","32","21-11","1247","39.0","1136","35.5","3.5"
"67","Kansas St.","33","17-16","1203","36.5","1089","33.0","3.5"
"68","Butler","31","21-10","1129","36.4","1022","33.0","3.5"
"69","Chattanooga","34","29-5","1218","35.8","1101","32.4","3.4"
"70","SFA","32","27-5","1130","35.3","1020","31.9","3.4"
"71","Maryland","33","25-8","1171","35.5","1058","32.1","3.4"
"72","Georgia","32","19-13","1254","39.2","1146","35.8","3.4"
"73","Princeton","28","22-6","1033","36.9","940","33.6","3.3"
"74","Oregon","34","28-6","1229","36.1","1119","32.9","3.2"
"75","Oakland","32","21-11","1269","39.7","1167","36.5","3.2"
"76","Wisconsin","32","20-12","1117","34.9","1017","31.8","3.1"
"77","Radford","31","16-15","1176","37.9","1080","34.8","3.1"
"78","Evansville","34","25-9","1205","35.4","1101","32.4","3.1"
"79","Harvard","30","14-16","1118","37.3","1027","34.2","3.0"
"80","Southern Ill.","32","22-10","1135","35.5","1038","32.4","3.0"
