"1","Oakland","32","21-11","2762","86.3"
"2","The Citadel","32","10-22","2753","86.0"
"3","Marshall","33","17-16","2838","86.0"
"4","Omaha","31","18-13","2617","84.4"
"5","North Florida","34","22-12","2865","84.3"
"6","Green Bay","35","23-12","2948","84.2"
"7","Washington","33","19-14","2775","84.1"
"8","Detroit Mercy","31","16-15","2595","83.7"
"9","BYU","33","23-10","2758","83.6"
"10","Belmont","31","20-11","2554","82.4"
"11","Indiana","32","25-7","2633","82.3"
"12","North Carolina","34","28-6","2797","82.3"
"13","Winthrop","32","23-9","2631","82.2"
"14","Eastern Wash.","32","17-15","2620","81.9"
"15","Iowa St.","32","21-11","2619","81.8"
"16","Kansas","34","30-4","2773","81.6"
"17","Duke","33","23-10","2688","81.5"
"18","Xavier","32","27-5","2603","81.3"
"19","Arizona","33","25-8","2680","81.2"
"20","Southern California","33","21-12","2668","80.8"
"21","SFA","32","27-5","2583","80.7"
"22","Butler","31","21-10","2498","80.6"
"23","Eastern Ky.","31","15-16","2497","80.5"
"24","Oklahoma","32","25-7","2573","80.4"
"25","Stetson","34","12-22","2729","80.3"
"26","Purdue Fort Wayne","33","24-9","2646","80.2"
"27","Michigan St.","34","29-5","2712","79.8"
"28","Gonzaga","33","26-7","2630","79.7"
"29","Kentucky","34","26-8","2709","79.7"
"30","UT Arlington","33","23-10","2627","79.6"
"31","Iona","32","22-10","2547","79.6"
"32","Louisiana","31","17-14","2464","79.5"
"33","Northwestern St.","28","8-20","2224","79.4"
"34","Monmouth","34","27-7","2700","79.4"
"","Colorado St.","34","18-16","2700","79.4"
"36","Louisiana Tech","32","23-9","2541","79.4"
"37","Creighton","33","19-14","2618","79.3"
"","Milwaukee","33","20-13","2618","79.3"
"39","UNCW","32","25-7","2535","79.2"
"40","West Virginia","34","26-8","2693","79.2"
"41","Princeton","28","22-6","2213","79.0"
"42","Davidson","33","20-13","2608","79.0"
"43","UAB","32","26-6","2527","79.0"
"44","Bucknell","30","17-13","2368","78.9"
"45","LSU","33","19-14","2602","78.8"
"46","Oregon","34","28-6","2680","78.8"
"47","Hofstra","33","24-9","2601","78.8"
"48","Tennessee Tech","30","19-11","2357","78.6"
"49","Duquesne","32","16-16","2512","78.5"
"50","Lipscomb","33","12-21","2590","78.5"
"51","Ohio","32","21-11","2508","78.4"
"52","Charlotte","33","14-19","2584","78.3"
"53","Florida St.","33","20-13","2583","78.3"
"54","UNLV","33","18-15","2581","78.2"
"55","Siena","34","21-13","2659","78.2"
"56","Arkansas","32","16-16","2501","78.2"
"57","Iowa","31","21-10","2421","78.1"
"58","Houston","31","22-9","2414","77.9"
"59","St. Bonaventure","30","22-8","2334","77.8"
"60","ETSU","34","23-11","2644","77.8"
"61","Purdue","34","26-8","2643","77.7"
"62","Portland St.","31","13-18","2408","77.7"
"63","San Francisco","30","15-15","2329","77.6"
"64","Utah","34","26-8","2639","77.6"
"65","Portland","32","12-20","2483","77.6"
"","Hawaii","32","27-5","2483","77.6"
"67","Saint Joseph's","34","27-7","2638","77.6"
"68","Toledo","32","17-15","2482","77.6"
"69","Buffalo","34","20-14","2637","77.6"
"70","FGCU","34","21-13","2636","77.5"
"71","Fairleigh Dickinson","33","18-15","2558","77.5"
"72","Boise St.","32","20-12","2480","77.5"
"","UCLA","32","15-17","2480","77.5"
"74","UTEP","33","19-14","2554","77.4"
"75","Eastern Mich.","33","18-15","2553","77.4"
"76","Army West Point","32","19-13","2474","77.3"
"77","SMU","30","25-5","2319","77.3"
"78","High Point","32","21-11","2473","77.3"
"79","VCU","34","24-10","2625","77.2"
"80","Baylor","33","22-11","2546","77.2"
"81","Western Ky.","34","18-16","2620","77.1"
"82","Villanova","34","29-5","2617","77.0"
"83","Houston Baptist","33","17-16","2539","76.9"
"84","William & Mary","31","20-11","2384","76.9"
"85","Fairfield","32","19-13","2460","76.9"
"86","Stony Brook","32","26-6","2458","76.8"
"87","Weber St.","34","26-8","2609","76.7"
"88","Akron","35","26-9","2682","76.6"
"89","South Dakota St.","32","25-7","2450","76.6"
"","Richmond","32","16-16","2450","76.6"
"91","Memphis","34","19-15","2603","76.6"
"92","Canisius","33","14-19","2526","76.5"
"93","Montana St.","31","14-17","2369","76.4"
"94","Jacksonville","32","16-16","2444","76.4"
"95","South Dakota","32","14-18","2443","76.3"
"96","Marquette","33","20-13","2517","76.3"
"","South Carolina","33","25-8","2517","76.3"
"98","Columbia","31","21-10","2362","76.2"
"","LIU Brooklyn","31","16-15","2362","76.2"
"100","Youngstown St.","32","11-21","2437","76.2"
"101","Maryland","33","25-8","2510","76.1"
"102","Pittsburgh","32","21-11","2433","76.0"
"103","Valparaiso","33","27-6","2509","76.0"
"","Colorado","33","22-11","2509","76.0"
"105","Austin Peay","35","18-17","2661","76.0"
"106","New Mexico","32","17-15","2432","76.0"
"","Oral Roberts","31","14-17","2356","76.0"
"","Utah Valley","30","12-18","2280","76.0"
"109","Maine","30","8-22","2279","76.0"
"110","Vanderbilt","33","19-14","2506","75.9"
"111","Texas A&M","34","26-8","2581","75.9"
"112","Elon","32","16-16","2429","75.9"
"113","Ga. Southern","31","14-17","2353","75.9"
"114","Rice","32","12-20","2427","75.8"
"115","Chattanooga","34","29-5","2578","75.8"
"116","Notre Dame","32","21-11","2423","75.7"
"117","Central Mich.","32","17-15","2422","75.7"
"118","UNC Asheville","33","22-11","2496","75.6"
"119","Miami (FL)","32","25-7","2420","75.6"
"120","NJIT","31","17-14","2339","75.5"
"121","Lamar University","30","11-19","2263","75.4"
"122","Central Ark.","28","7-21","2110","75.4"
"123","Fresno St.","34","25-9","2561","75.3"
"124","George Washington","33","23-10","2483","75.2"
"125","NC State","33","16-17","2482","75.2"
"126","Yale","28","22-6","2105","75.2"
"127","Ole Miss","32","20-12","2405","75.2"
"","James Madison","32","21-11","2405","75.2"
"","Albany (NY)","32","24-8","2405","75.2"
"130","California","33","23-10","2479","75.1"
"131","Tennessee","34","15-19","2554","75.1"
"132","Gardner-Webb","33","17-16","2476","75.0"
"133","Sam Houston St.","34","18-16","2551","75.0"
"134","Vermont","34","21-13","2550","75.0"
"135","Louisville","31","23-8","2324","75.0"
"136","New Orleans","30","10-20","2249","75.0"
"137","Mississippi St.","31","14-17","2323","74.9"
"138","Seton Hall","33","25-8","2470","74.8"
"139","Hampton","31","21-10","2318","74.8"
"140","Long Beach St.","35","20-15","2613","74.7"
"141","North Dakota","32","17-15","2388","74.6"
"142","Virginia Tech","33","19-14","2461","74.6"
"143","North Texas","32","12-20","2386","74.6"
"144","Nevada","32","19-13","2383","74.5"
"145","Coastal Caro.","30","19-11","2232","74.4"
"146","Saint Mary's (CA)","33","28-5","2455","74.4"
"147","Florida","34","20-14","2526","74.3"
"","Evansville","34","25-9","2526","74.3"
"","Michigan","34","22-12","2526","74.3"
"150","Idaho St.","31","16-15","2297","74.1"
"151","Wake Forest","31","11-20","2295","74.0"
"152","Tulsa","31","20-11","2294","74.0"
"153","Providence","33","23-10","2441","74.0"
"154","Norfolk St.","33","17-16","2440","73.9"
"","Samford","33","14-19","2440","73.9"
"156","Northern Colo.","31","10-21","2292","73.9"
"157","Sacred Heart","30","12-18","2217","73.9"
"158","Kent St.","32","19-13","2361","73.8"
"159","Southern Ill.","32","22-10","2360","73.8"
"160","Georgetown","33","15-18","2430","73.6"
"161","A&M-Corpus Christi","32","25-7","2356","73.6"
"162","Arkansas St.","31","11-20","2282","73.6"
"163","Campbell","30","12-18","2207","73.6"
"164","Massachusetts","32","14-18","2353","73.5"
"165","Pepperdine","31","18-13","2277","73.5"
"166","UConn","34","24-10","2496","73.4"
"167","Utah St.","31","16-15","2274","73.4"
"168","Arizona St.","32","15-17","2345","73.3"
"169","Tennessee St.","31","20-11","2271","73.3"
"170","Boston U.","32","18-14","2342","73.2"
"","Dayton","32","25-7","2342","73.2"
"","Western Mich.","32","13-19","2342","73.2"
"","Cincinnati","32","22-10","2342","73.2"
"174","Georgia Tech","33","19-14","2415","73.2"
"175","Wichita St.","33","25-8","2413","73.1"
"176","Radford","31","16-15","2266","73.1"
"177","South Carolina St.","34","19-15","2485","73.1"
"178","CSU Bakersfield","32","24-8","2337","73.0"
"179","Southern U.","34","22-12","2479","72.9"
"180","UNC Greensboro","32","14-18","2333","72.9"
"181","Western Caro.","33","16-17","2405","72.9"
"182","Brown","28","8-20","2040","72.9"
"183","Texas Southern","33","18-15","2403","72.8"
"184","Northern Ill.","33","21-12","2400","72.7"
"185","Morehead St.","32","20-12","2327","72.7"
"186","Middle Tenn.","33","24-9","2399","72.7"
"187","La.-Monroe","34","20-14","2471","72.7"
"188","UT Martin","33","19-14","2398","72.7"
"189","Longwood","33","10-23","2397","72.6"
"190","Montana","32","21-11","2318","72.4"
"191","UTSA","32","5-27","2317","72.4"
"192","Texas Tech","31","19-12","2244","72.4"
"193","Cal Poly","30","10-20","2171","72.4"
"194","USC Upstate","32","10-22","2315","72.3"
"195","Coppin St.","31","9-22","2240","72.3"
"196","Nebraska","34","16-18","2456","72.2"
"197","Kennesaw St.","31","11-20","2239","72.2"
"198","Howard","32","12-20","2311","72.2"
"199","Illinois","34","15-19","2452","72.1"
"200","UMBC","32","7-25","2307","72.1"
"201","Oregon St.","31","19-12","2234","72.1"
"202","Northeastern","33","18-15","2376","72.0"
"","Northwestern","32","20-12","2304","72.0"
"204","Mercer","34","19-15","2446","71.9"
"205","McNeese","29","9-20","2083","71.8"
"206","Wofford","32","15-17","2296","71.8"
"207","Charleston So.","30","9-21","2146","71.5"
"208","Alabama St.","31","14-17","2217","71.5"
"209","Marist","30","7-23","2145","71.5"
"","Eastern Ill.","30","13-17","2145","71.5"
"211","UC Santa Barbara","31","18-13","2216","71.5"
"212","Towson","32","20-12","2286","71.4"
"213","CSUN","30","10-20","2143","71.4"
"214","Lafayette","30","6-24","2142","71.4"
"215","Texas","32","20-12","2283","71.3"
"216","Fordham","30","17-13","2140","71.3"
"217","New Mexico St.","34","23-11","2424","71.3"
"218","Sacramento St.","31","14-17","2210","71.3"
"","Murray St.","31","17-14","2210","71.3"
"220","Loyola Marymount","31","14-17","2208","71.2"
"221","FIU","32","13-19","2277","71.2"
"222","Dartmouth","28","10-18","1992","71.1"
"","Cornell","28","10-18","1992","71.1"
"224","UC Irvine","34","25-9","2417","71.1"
"225","New Hampshire","31","19-12","2203","71.1"
"226","Southeastern La.","33","12-21","2344","71.0"
"227","Furman","34","19-15","2415","71.0"
"228","Little Rock","33","29-4","2341","70.9"
"229","Lehigh","32","17-15","2268","70.9"
"230","Hartford","33","10-23","2336","70.8"
"231","Wyoming","31","13-18","2193","70.7"
"232","Kansas St.","33","17-16","2334","70.7"
"233","Auburn","31","11-20","2192","70.7"
"234","Bowling Green","34","16-18","2400","70.6"
"235","Ball St.","33","20-13","2329","70.6"
"236","Bethune-Cookman","32","14-18","2258","70.6"
"237","Appalachian St.","31","9-22","2187","70.5"
"","Washington St.","31","9-22","2187","70.5"
"239","Western Ill.","27","10-17","1904","70.5"
"240","San Jose St.","31","9-22","2186","70.5"
