"1","Belmont","32","27-5","631","19.7"
"2","North Carolina","33","27-6","627","19.0"
"3","Michigan St.","34","28-6","644","18.9"
"4","Tennessee","34","29-5","620","18.2"
"5","Gonzaga","33","30-3","601","18.2"
"6","Murray St.","31","27-4","561","18.1"
"7","Oakland","33","16-17","580","17.6"
"8","Lipscomb","33","26-7","573","17.4"
"9","Utah St.","34","28-6","585","17.2"
"10","Northern Ky.","34","26-8","581","17.1"
"11","Yale","29","22-7","495","17.1"
"12","William & Mary","31","14-17","529","17.1"
"13","Southern Miss.","32","20-12","540","16.9"
"14","Buffalo","34","31-3","573","16.9"
"15","Georgetown","32","19-13","531","16.6"
"","Sam Houston St.","32","21-11","531","16.6"
"17","Toledo","32","25-7","527","16.5"
"18","Dayton","33","21-12","541","16.4"
"19","Southern California","33","16-17","536","16.2"
"20","TCU","33","20-13","535","16.2"
"21","Arkansas","33","18-15","532","16.1"
"22","Creighton","33","19-14","527","16.0"
"23","Furman","32","25-7","510","15.9"
"24","Duke","34","29-5","541","15.9"
"25","Purdue Fort Wayne","33","18-15","525","15.9"
"26","Columbia","28","10-18","443","15.8"
"27","North Florida","33","16-17","520","15.8"
"28","Richmond","33","13-20","519","15.7"
"","Iowa","33","22-11","519","15.7"
"","Bucknell","33","21-12","519","15.7"
"31","Presbyterian","33","18-15","518","15.7"
"32","UMass Lowell","32","15-17","500","15.6"
"33","Colgate","34","24-10","531","15.6"
"34","Abilene Christian","33","27-6","515","15.6"
"35","Army West Point","32","13-19","499","15.6"
"36","Holy Cross","33","16-17","513","15.5"
"","ETSU","33","24-9","513","15.5"
"38","Memphis","35","22-13","541","15.5"
"39","The Citadel","30","12-18","463","15.4"
"40","N.C. Central","33","18-15","509","15.4"
"41","Hawaii","31","18-13","478","15.4"
"42","Drake","33","24-9","508","15.4"
"43","Wofford","33","29-4","507","15.4"
"44","Virginia Tech","32","24-8","491","15.3"
"","Montana St.","32","15-17","491","15.3"
"46","Winthrop","30","18-12","460","15.3"
"47","Iowa St.","34","23-11","518","15.2"
"48","Louisiana","32","19-13","487","15.2"
"49","Texas Southern","34","21-13","517","15.2"
"50","Lehigh","31","20-11","471","15.2"
"51","NC State","34","23-11","514","15.1"
"52","BYU","32","19-13","482","15.1"
"53","CSUN","34","13-21","512","15.1"
"54","UNCW","33","10-23","495","15.0"
"","Oregon St.","31","18-13","465","15.0"
"","Penn","31","19-12","465","15.0"
"57","Nevada","33","29-4","494","15.0"
