"1","Marquette","31","19-12","325","755","43.0"
"2","Weber St.","32","19-13","291","697","41.8"
"3","Kennesaw St.","32","14-18","206","495","41.6"
"4","Wichita St.","34","30-4","296","725","40.8"
"5","Purdue Fort Wayne","31","19-12","333","819","40.7"
"6","Purdue","32","25-7","288","709","40.6"
"7","SMU","34","30-4","277","682","40.6"
"8","UCLA","33","29-4","327","807","40.5"
"9","Kansas","32","28-4","279","689","40.5"
"10","Wofford","33","16-17","311","771","40.3"
"11","Jacksonville","33","17-16","327","812","40.3"
"12","Virginia Tech","32","22-10","283","703","40.3"
"13","Iowa St.","33","23-10","329","818","40.2"
"14","Denver","30","16-14","223","555","40.2"
"15","Oklahoma St.","32","20-12","287","716","40.1"
"16","Saint Mary's (CA)","32","28-4","282","706","39.9"
"17","Creighton","34","25-9","297","744","39.9"
"18","Samford","35","20-15","274","687","39.9"
"19","Arizona","34","30-4","229","576","39.8"
"20","Iona","34","22-12","332","836","39.7"
"21","UMBC","30","18-12","287","725","39.6"
"22","UNC Asheville","32","23-9","258","652","39.6"
"23","Virginia","32","22-10","224","570","39.3"
"24","Houston","31","21-10","261","666","39.2"
"25","Lehigh","32","20-12","270","689","39.2"
"26","Saint Francis (PA)","33","17-16","266","682","39.0"
"27","Loyola Chicago","32","18-14","259","666","38.9"
"28","Rice","33","22-11","311","800","38.9"
"29","Western Ill.","28","8-20","254","654","38.8"
"30","Omaha","32","18-14","297","765","38.8"
"31","Furman","32","21-11","293","755","38.8"
"32","IUPUI","32","14-18","288","743","38.8"
"33","North Dakota","31","22-9","218","563","38.7"
"34","UNC Greensboro","34","25-9","301","778","38.7"
"35","Dayton","31","24-7","251","649","38.7"
"36","Morehead St.","30","14-16","219","568","38.6"
"37","Notre Dame","34","25-9","320","830","38.6"
"38","Nevada","34","28-6","312","811","38.5"
"39","Wake Forest","33","19-14","268","697","38.5"
"40","Ohio","31","20-11","285","742","38.4"
"41","Syracuse","32","18-14","283","737","38.4"
"42","Saint Peter's","32","19-13","256","668","38.3"
"43","ETSU","34","27-7","256","669","38.3"
"44","Princeton","29","23-6","290","758","38.3"
"45","William & Mary","31","17-14","283","740","38.2"
"46","Santa Clara","33","17-16","318","832","38.2"
"47","Gonzaga","33","32-1","241","631","38.2"
"48","Michigan","35","24-11","328","860","38.1"
"49","Wright St.","32","20-12","285","749","38.1"
"50","Indiana","34","18-16","295","776","38.0"
