"1","Minnesota","33","24-9","224","6.8"
"2","Oregon","34","29-5","226","6.6"
"3","Nicholls St.","31","14-17","190","6.1"
"4","Rhode Island","33","24-9","201","6.1"
"5","St. John's (NY)","33","14-19","197","6.0"
"","Georgia Tech","33","18-15","197","6.0"
"7","Texas A&M","31","16-15","173","5.6"
"8","Washington","31","9-22","172","5.5"
"9","Penn St.","33","15-18","182","5.5"
"10","Louisville","32","24-8","175","5.5"
"11","Southern California","33","24-9","179","5.4"
"12","UCLA","33","29-4","178","5.4"
"13","UConn","33","16-17","177","5.4"
"14","Louisiana Tech","33","23-10","176","5.3"
"15","Norfolk St.","34","17-17","180","5.3"
"","Kentucky","34","29-5","180","5.3"
"17","Winthrop","32","26-6","168","5.3"
"18","East Carolina","33","15-18","171","5.2"
"19","Oakland","33","25-8","170","5.2"
"","UIC","33","15-18","170","5.2"
"21","Massachusetts","33","15-18","169","5.1"
"22","Florida St.","33","25-8","168","5.1"
"23","Cincinnati","34","29-5","173","5.1"
"24","Auburn","32","18-14","162","5.1"
"25","Northwestern","34","23-11","170","5.0"
"26","San Diego St.","33","19-14","164","5.0"
"27","William & Mary","31","17-14","152","4.9"
"28","UAB","33","17-16","161","4.9"
"29","Florida","32","24-8","155","4.8"
"30","Eastern Wash.","33","22-11","159","4.8"
"31","Baylor","32","25-7","154","4.8"
"32","Michigan St.","33","19-14","158","4.8"
"","Illinois St.","33","27-6","158","4.8"
"34","ETSU","34","27-7","162","4.8"
"35","Syracuse","32","18-14","152","4.8"
"","Wyoming","32","18-14","152","4.8"
"","Harvard","28","18-10","133","4.8"
"38","Oklahoma","31","11-20","147","4.7"
"39","Arkansas","34","25-9","161","4.7"
"40","Maryland","32","24-8","151","4.7"
"41","BYU","33","22-11","155","4.7"
"42","Kansas","32","28-4","150","4.7"
"","Memphis","32","19-13","150","4.7"
"44","Chattanooga","31","19-12","145","4.7"
"45","West Virginia","34","26-8","159","4.7"
"46","Rutgers","33","15-18","153","4.6"
"47","Indiana","34","18-16","157","4.6"
"48","Niagara","33","10-23","152","4.6"
"49","Georgetown","32","14-18","147","4.6"
"","Tennessee","32","16-16","147","4.6"
"51","TCU","34","19-15","156","4.6"
"52","Old Dominion","31","19-12","142","4.6"
"53","Monmouth","34","27-7","155","4.6"
"","California","34","21-13","155","4.6"
"55","Texas","33","11-22","149","4.5"
"56","Western Ill.","28","8-20","126","4.5"
"57","Duke","35","27-8","157","4.5"
"58","Gonzaga","33","32-1","147","4.5"
"59","Vermont","34","29-5","150","4.4"
"60","Yale","29","18-11","127","4.4"
"61","NC State","32","15-17","140","4.4"
"62","Eastern Mich.","33","16-17","144","4.4"
"63","Sacramento St.","31","13-18","135","4.4"
"64","Nevada","34","28-6","148","4.4"
"","Ole Miss","34","21-13","148","4.4"
"66","UC Irvine","35","21-14","152","4.3"
"67","Colorado","33","19-14","143","4.3"
"68","Georgia St.","32","20-12","138","4.3"
"","St. Bonaventure","32","20-12","138","4.3"
"70","Texas St.","33","20-13","141","4.3"
"71","Green Bay","31","18-13","131","4.2"
"72","North Florida","34","15-19","143","4.2"
"73","San Jose St.","30","14-16","125","4.2"
"74","Alabama","34","19-15","141","4.1"
"75","Longwood","30","6-24","124","4.1"
"76","Siena","34","17-17","140","4.1"
"77","Eastern Ill.","29","14-15","119","4.1"
"78","Indiana St.","31","11-20","127","4.1"
"79","Mississippi St.","32","16-16","131","4.1"
"80","A&M-Corpus Christi","31","20-11","126","4.1"
"81","CSU Bakersfield","32","23-9","130","4.1"
"","Virginia","32","22-10","130","4.1"
"83","Dayton","31","24-7","125","4.0"
"84","Marshall","35","20-15","140","4.0"
"","Campbell","35","18-17","140","4.0"
"","Saint Francis (PA)","33","17-16","132","4.0"
"","UCF","32","21-11","128","4.0"
"","Buffalo","32","17-15","128","4.0"
"","Temple","32","16-16","128","4.0"
"","Loyola Marymount","30","15-15","120","4.0"
"91","Duquesne","32","10-22","127","4.0"
"92","VCU","34","26-8","134","3.9"
"93","Clemson","33","17-16","130","3.9"
"94","Purdue Fort Wayne","31","19-12","122","3.9"
"95","Mt. St. Mary's","35","20-15","137","3.9"
"96","UNC Greensboro","34","25-9","133","3.9"
"97","Miami (OH)","32","11-21","125","3.9"
"","Fresno St.","32","20-12","125","3.9"
"99","Southern Ill.","33","17-16","128","3.9"
"","George Washington","33","19-14","128","3.9"
"101","Miami (FL)","32","21-11","124","3.9"
"","South Carolina","32","22-10","124","3.9"
"103","Kent St.","35","22-13","135","3.9"
"104","Missouri St.","33","17-16","127","3.8"
"105","Tennessee Tech","32","12-20","123","3.8"
"106","Tulane","31","6-25","119","3.8"
"107","South Fla.","30","7-23","115","3.8"
"108","Bucknell","34","26-8","130","3.8"
"109","New Mexico St.","33","28-5","126","3.8"
"","Southern U.","33","15-18","126","3.8"
"111","Iowa","32","18-14","122","3.8"
"112","VMI","30","6-24","114","3.8"
"113","Georgia","33","19-14","125","3.8"
"114","Ohio St.","32","17-15","121","3.8"
"115","Notre Dame","34","25-9","128","3.8"
"","Vanderbilt","34","19-15","128","3.8"
"","Kansas St.","34","21-13","128","3.8"
"118","Little Rock","32","15-17","120","3.8"
"119","Utah Valley","31","15-16","116","3.7"
"","Nebraska","31","12-19","116","3.7"
"121","Wichita St.","34","30-4","127","3.7"
"122","North Dakota St.","30","19-11","112","3.7"
"123","Bradley","33","13-20","123","3.7"
"124","South Alabama","32","14-18","119","3.7"
"125","Howard","34","10-24","126","3.7"
"","Jacksonville St.","34","20-14","126","3.7"
"127","Hampton","30","14-16","111","3.7"
"128","Rice","33","22-11","122","3.7"
"129","Hartford","32","9-23","118","3.7"
"","Oregon St.","32","5-27","118","3.7"
"131","Eastern Ky.","31","12-19","114","3.7"
"132","Wake Forest","33","19-14","121","3.7"
"133","Cal St. Fullerton","31","17-14","113","3.6"
"","Cal Poly","31","11-20","113","3.6"
"135","Prairie View","33","13-20","120","3.6"
"136","Marquette","31","19-12","112","3.6"
"","Northeastern","31","15-16","112","3.6"
"138","Rider","33","18-15","119","3.6"
"","Ball St.","33","21-12","119","3.6"
"140","Wagner","30","16-14","108","3.6"
"141","Quinnipiac","31","10-21","111","3.6"
"142","Towson","33","20-13","118","3.6"
"","Iowa St.","33","23-10","118","3.6"
"","Gardner-Webb","33","19-14","118","3.6"
"145","Penn","28","13-15","100","3.6"
"146","Radford","32","14-18","114","3.6"
"147","Wisconsin","34","25-9","121","3.6"
"148","LSU","31","10-21","110","3.5"
"149","Alcorn","32","18-14","113","3.5"
"","Utah","32","20-12","113","3.5"
"151","Troy","36","22-14","127","3.5"
"152","New Mexico","31","17-14","109","3.5"
"153","UT Martin","33","21-12","116","3.5"
"154","FGCU","33","26-7","115","3.5"
"155","Weber St.","32","19-13","111","3.5"
"156","Houston","31","21-10","107","3.5"
"157","SMU","34","30-4","117","3.4"
"","UNCW","34","29-5","117","3.4"
"159","Colorado St.","35","24-11","120","3.4"
"160","N.C. Central","33","25-8","113","3.4"
"161","Loyola Maryland","31","15-16","106","3.4"
"","Saint Joseph's","31","11-20","106","3.4"
"163","Morgan St.","30","14-16","102","3.4"
"","Tennessee St.","30","17-13","102","3.4"
"165","Pittsburgh","33","16-17","112","3.4"
"","South Dakota","33","22-11","112","3.4"
"","Portland","33","11-22","112","3.4"
"168","UC Davis","34","22-12","115","3.4"
"169","Col. of Charleston","35","25-10","118","3.4"
"170","LIU Brooklyn","32","20-12","107","3.3"
"","Omaha","32","18-14","107","3.3"
"172","Southeastern La.","32","16-16","106","3.3"
"","Davidson","32","17-15","106","3.3"
"174","Florida A&M","30","7-23","99","3.3"
"175","Manhattan","32","10-22","105","3.3"
"","Western Ky.","32","15-17","105","3.3"
"177","USC Upstate","32","17-15","104","3.3"
"178","Southern Utah","33","6-27","107","3.2"
"179","Savannah St.","29","13-16","94","3.2"
